Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 03/19  03:00:00,188759182.6,59922371.94,26307016.66,25810175.87,0,5356800
 03/19  04:00:00,165001465,62545046.93,28359474.97,0,0,5356800
 03/19  05:00:00,165649340.5,62331049.44,29007350.49,0,0,5356800
 03/19  06:00:00,179885899,64488810.2,33848506.9,0,0,5356800
 03/19  07:00:00,175563031.1,66530460.79,34647082.8,25125476.12,0,5356800
 03/19  08:00:00,259990749.1,58410622.72,23345305.52,8661034.623,0,5356800
 03/19  09:00:00,274105475.5,57242394.7,19411075.4,26158599.09,0,5356800
 03/19  10:00:00,275492485.3,58952015.19,17007122.73,26374548.16,0,5356800
 03/19  11:00:00,279977976.1,61974315.9,16063637.6,26494488.15,0,5356800
 03/19  12:00:00,285047203.8,65410962.89,16016350.58,26549660.55,0,5356800
 03/19  13:00:00,286978975.6,63104359.23,27841588.93,13280519.81,0,5356800
 03/19  14:00:00,287878667.3,55982574.93,39694610.02,0,0,5356800
 03/19  15:00:00,290432578.3,57762984.4,39946786.09,0,0,5356800
 03/19  16:00:00,232288897.3,60009323.39,42291240.71,0,0,5356800
 03/19  17:00:00,189934777.9,67290263.43,51787636.14,0,0,5356800
 03/19  18:00:00,200273688.1,71948366.34,57470600.09,0,0,5356800
 03/19  19:00:00,230845209.4,74186163.92,62573748.15,0,0,5356800
 03/19  20:00:00,235764751.4,75483464.98,66424432.37,0,0,5356800
 03/19  21:00:00,239891545.8,76612481.82,69475464.97,0,0,5356800
 03/19  22:00:00,270193336,79834518.85,72373077.75,24521459.28,0,5356800
 03/19  23:00:00,277320501.8,84696550.93,75260362.47,24419833.23,0,5356800
 03/19  24:00:00,274687806.3,89455185.75,78035474.66,24320119.69,0,5356800
 03/20  01:00:00,284216680.9,93426097.22,77870546.77,24274195.3,0,5356800
 03/20  02:00:00,288989048.9,97613030.33,80288549.24,24240108.71,0,5356800
 03/20  03:00:00,286045097,101325795.1,82839457.46,16169809.06,0,5356800
 03/20  04:00:00,329624754.4,97786620.1,68484529.9,0,0,5356800
 03/20  05:00:00,402669714.5,116812316.4,140171713.3,0,0,5356800
 03/20  06:00:00,581879556.8,140992152.6,134099728.2,0,0,5356800
 03/20  07:00:00,722560941.3,106363180.8,177387537.2,3812720.74,0,5356800
 03/20  08:00:00,713716832.8,78789905.13,124338098.9,7538389.436,0,5356800
 03/20  09:00:00,733726796.5,61062864.49,95214817.23,11599992.74,0,5356800
 03/20  10:00:00,716958921.4,46990007.69,75665998.8,15319122.89,0,33854694.85
 03/20  11:00:00,709812969.9,40634393.82,65251555,18429575.54,0,53437443.23
 03/20  12:00:00,661415973.9,36829443.44,57360996.9,20319937.57,0,42747701.22
 03/20  13:00:00,703683498,35408428.52,50902013.94,22671716.56,0,53311027.75
 03/20  14:00:00,696237733,33948372.37,41185932.19,24288583.45,0,52964592.59
 03/20  15:00:00,700806324,34799425.93,42934609.67,26631096.82,0,42998907.4
 03/20  16:00:00,699933334.5,34817665,42175411.76,26763038.29,0,42005997.83
 03/20  17:00:00,704253100.5,36185853.54,46701280.95,26237432.31,0,31348556.14
 03/20  18:00:00,392651122.3,40516758.67,17853878.66,12575472.49,0,13500970.31
 03/20  19:00:00,408474444.9,59939271.41,689131.0342,24219889.56,0,13501248.43
 03/20  20:00:00,321329202.3,78090781.8,2148168.82,21570237.56,0,5356800
 03/20  21:00:00,301419530.9,89654278.15,17386032.8,26090408.93,0,13426844.77
 03/20  22:00:00,218243790.4,92666135.61,26815610.09,0,0,5356800
 03/20  23:00:00,219748108.1,95495239.99,28931720.05,0,0,5356800
 03/20  24:00:00,210376657,94962883.18,30637348.64,0,0,5356800
 03/21  01:00:00,210623289,94030141.57,32160798.22,0,0,5356800
 03/21  02:00:00,211262064.3,92925164.22,33740291.11,0,0,5356800
 03/21  03:00:00,212313583.1,91689102.73,35752127.34,0,0,5356800
 03/21  04:00:00,276287547,85744762.24,28744859.82,0,0,5356800
 03/21  05:00:00,319994066,99645451.69,73325727.98,0,0,5356800
 03/21  06:00:00,506051224.4,82883130.96,75831828.72,4499621.337,0,5356800
 03/21  07:00:00,654209982,62748251.87,108890664.7,17929492.67,0,5356800
 03/21  08:00:00,672319406.2,50973137,82710827.75,22917976.15,0,14342957.1
 03/21  09:00:00,693183047.1,44320780.55,58256718.57,27969601.04,0,42222561.62
 03/21  10:00:00,686622332.4,38359096.04,49800827.43,31813379.71,0,43508985.3
 03/21  11:00:00,675708990.5,33538235.38,46574066.23,34733996.27,0,53391024.1
 03/21  12:00:00,601200779.7,35716172.34,21603543.43,34617299.54,0,52210577.63
 03/21  13:00:00,671506945.2,34400176.14,16391638.86,57693440.77,0,43798718.99
 03/21  14:00:00,667566560.5,33521252.93,14826566.28,53679436.28,0,52981204.44
 03/21  15:00:00,672933557.8,33524634.91,13938548.99,57930824.07,0,51128836.5
 03/21  16:00:00,681147951,33772925.9,21727698.75,54116316.2,0,36080116.51
 03/21  17:00:00,709210776.5,31886141.67,37810125.53,59436441.2,0,29474022.14
 03/21  18:00:00,367128291.8,17954259.73,3683791.944,20278057.64,0,13531736.01
 03/21  19:00:00,390930986.7,32405046.38,99156.51697,25684603.97,0,13497750.29
 03/21  20:00:00,300555273.2,51233442.14,706364.1403,22960125.4,0,13497442.57
 03/21  21:00:00,270391967.4,64653699.08,1874440.547,33423925.01,0,5356800
 03/21  22:00:00,183313829,73467247.41,3217395.08,10372909.99,0,5356800
 03/21  23:00:00,209440124.4,84700532.56,5176622.952,30581339.51,0,5356800
 03/21  24:00:00,203581219.3,92604788.8,6767149.649,29883252.51,0,5356800
 03/22  01:00:00,206256060.8,97973907.18,8090208.554,29264056.09,0,5356800
 03/22  02:00:00,209112883.5,101549878.1,9520777.924,28688560.84,0,5356800
 03/22  03:00:00,228467060.1,95606694.18,32129938.07,23447271.11,0,5356800
 03/22  04:00:00,296148709.5,94017904.6,29983036.21,19581748.99,0,5356800
 03/22  05:00:00,335175947.3,111588615.5,64969484.75,22033138.54,0,5356800
 03/22  06:00:00,498442729.7,102384958.9,70429151.55,309864.4401,0,5356800
 03/22  07:00:00,641675129.4,64398085.42,98002982.52,11454659.97,0,5356800
 03/22  08:00:00,664265647.8,49175878.99,74624101.57,16057413.64,0,14330488.61
 03/22  09:00:00,698669449.6,43674568.76,61025270.53,20742787.05,0,42020059.97
 03/22  10:00:00,693253566.9,39156872.3,51323409.82,24055578.53,0,52703126.26
 03/22  11:00:00,692036539.8,36607553.43,46842832.92,26540401.84,0,53384640.16
 03/22  12:00:00,638110416.2,35770533.22,34787525.67,27549271.8,0,42894423.56
 03/22  13:00:00,677430323.8,36322098.28,27342717.69,27625356.47,0,53267112.47
 03/22  14:00:00,685819222.5,35232323.01,30730900.19,28205680.14,0,45190189.76
 03/22  15:00:00,698010061.6,32762606.78,35568367.49,29074980.17,0,50693949.13
 03/22  16:00:00,695607822.4,34320886.01,29363153.38,26544675.23,0,41984890.93
 03/22  17:00:00,709774959.8,35227393.2,39595296.46,24403339.83,0,22626768.85
 03/22  18:00:00,415104711,64312521.1,21005975.65,19598766.83,0,13814757.22
 03/22  19:00:00,445959076.7,79312980.76,21504837.88,25197382.75,0,13502420.31
 03/22  20:00:00,359547649.6,94131581.88,23038552.17,22379020.63,0,13504004.71
 03/22  21:00:00,332514343.7,109090010.2,24570847.76,32492239.44,0,13359312.18
 03/22  22:00:00,248872916.7,118877729.3,28118015.71,10129427.96,0,5356800
 03/22  23:00:00,272782685.6,130364746.6,30284918.42,29792544.31,0,5356800
 03/22  24:00:00,265584117.3,138317444.1,32333904.43,29031533.43,0,5356800
 03/23  01:00:00,268364745.3,145906486.2,35195511.34,28362031.36,0,5356800
 03/23  02:00:00,271299111.7,153224828,37829621.95,27738632.84,0,5356800
 03/23  03:00:00,275508597.9,160083760.3,41671107.25,27212173.12,0,5356800
 03/23  04:00:00,336145420.4,160403472.5,38060596.75,18793197.75,0,5356800
 03/23  05:00:00,391838376.2,174715784.6,84024982.78,27281504.9,0,5356800
 03/23  06:00:00,549921216.5,208906180.9,90258452.28,0,0,5356800
 03/23  07:00:00,676922671.2,136381693.1,118423751.6,0,0,5356800
 03/23  08:00:00,687614985,93064542.11,85651945.71,1470842.074,0,14333934.09
 03/23  09:00:00,718614925,67740515.81,66617159.71,6375994.557,0,42110388.46
 03/23  10:00:00,714090458.4,44383345.2,56267740.86,10306736.96,0,43329474.27
 03/23  11:00:00,711473749.7,34191709.83,49144395.58,13532252.01,0,53360433.99
 03/23  12:00:00,659901641.1,36503276.73,37688098.92,15232265.61,0,44244205.75
 03/23  13:00:00,698214364.2,30196049.52,29570681.86,16333969.16,0,51733063.94
 03/23  14:00:00,704133434,36917982.5,31935540.97,18477568.53,0,53176815.84
 03/23  15:00:00,700557847.6,35001521.45,29457502.27,19284974.69,0,43009894.15
 03/23  16:00:00,706072839.8,35125163.91,35860147.98,19601209.68,0,42002915.46
 03/23  17:00:00,709008337.5,36990263.16,39274091.67,18302646.91,0,31438630.71
 03/23  18:00:00,412484781.4,83914684.2,21100464.48,19493950.16,0,13499840.23
 03/23  19:00:00,426682847.7,94245729.01,22260987.59,6295798.433,0,13500757.8
 03/23  20:00:00,356604527,109092296.3,23910252.98,22355933.76,0,13500374.17
 03/23  21:00:00,326980706.2,121898405,25146689.22,32489442.94,0,5356800
 03/23  22:00:00,242453411.6,130439898.2,28262829.34,10116557.13,0,5356800
 03/23  23:00:00,266473805.3,139899872.7,30691970.77,29749115.63,0,5356800
 03/23  24:00:00,259898679,145695208.9,33299099.58,28968177.22,0,5356800
 03/24  01:00:00,262631609.5,151484502.7,35386051.43,28295385.61,0,5356800
 03/24  02:00:00,265498422.8,156222602,37601646.51,27696626.5,0,5356800
 03/24  03:00:00,269223118.9,160824683.3,40565835.91,27193005.93,0,5356800
 03/24  04:00:00,330797691.1,161829834.2,37353198.82,18837540.81,0,5356800
 03/24  05:00:00,385224298.9,180096614.6,82263763.29,27246294.17,0,5356800
 03/24  06:00:00,542788888.2,226736204.2,88084249.66,0,0,5356800
 03/24  07:00:00,668215573.9,148239508.9,116225093.6,0,0,5356800
 03/24  08:00:00,678019194,86827210.82,83306248.54,3365562.585,0,14326781.58
 03/24  09:00:00,708770994.4,50800302.13,62823517.77,11430647.38,0,42021013.29
 03/24  10:00:00,706355796.6,38752389.74,52670596.73,17199351.38,0,52683731.5
 03/24  11:00:00,703427975.4,35156992.87,43662531.54,21028846.22,0,46230889.47
 03/24  12:00:00,652901192.3,36217491.97,32924705.85,22655219.66,0,49723657.21
 03/24  13:00:00,697205691.9,32670427.11,28137096.32,24322553.48,0,52669244.99
 03/24  14:00:00,700996056.4,32340780.83,24087788.88,25023074.33,0,43942613.05
 03/24  15:00:00,708248887.4,30989915.41,22884198.1,26090655.21,0,51932583.89
 03/24  16:00:00,715653453.7,35235511.18,29688126.5,25851172.03,0,41923896.55
 03/24  17:00:00,718682522.7,35000794.55,37557644.93,23938417.46,0,22621063.24
 03/24  18:00:00,412717700,65385072.12,20948449.79,19965411.81,0,13633676.6
 03/24  19:00:00,438485908.6,78072086.93,21330513.7,19214797.77,0,13502192.11
 03/24  20:00:00,356429206.8,93417968.41,22607515.48,22847011.42,0,13497899.8
 03/24  21:00:00,327697999.6,107554662.1,23948574.21,33217947.17,0,5356800
 03/24  22:00:00,241372156,115702011.6,26248343.95,10324363.92,0,5356800
 03/24  23:00:00,264856523,123086218,28615798.68,30354954.57,0,5356800
 03/24  24:00:00,256532715,126883198.3,30367484.34,29534765.57,0,5356800
 03/25  01:00:00,257743003.6,133012632.7,32402734.12,28823306.06,0,5356800
 03/25  02:00:00,259190357.1,140522846.7,34581987.8,28193350.37,0,5356800
 03/25  03:00:00,261113675.4,147740440.3,37132446.55,27604263.41,0,5356800
 03/25  04:00:00,263423968.1,153076123.3,39839195.05,27112536.71,0,5356800
 03/25  05:00:00,314827103.4,169673581.7,92171034.65,26108084.43,0,5356800
 03/25  06:00:00,350494514,241256232.8,136838073,0,0,5356800
 03/25  07:00:00,513316538.5,207087897.4,185602474.1,0,0,5356800
 03/25  08:00:00,486002588.3,158894968.4,152620808.1,0,0,5356800
 03/25  09:00:00,574724279.7,95856938.11,116950523,1143918.643,0,5356800
 03/25  10:00:00,558338223.4,65757545.57,92384893.57,5814859.719,0,13727978.71
 03/25  11:00:00,551378446.3,48581099.4,79181757.39,9478780.055,0,22105894.17
 03/25  12:00:00,514547251.7,40796167.99,69855957.79,12400725,0,13615017.43
 03/25  13:00:00,516196886.5,39552941.35,67177533.02,13008833.62,0,21868699.19
 03/25  14:00:00,519512175,39776490,67992148.36,12499268.27,0,13593562.22
 03/25  15:00:00,372716635.7,46843390.16,24898537.52,2815284.667,0,13591901.46
 03/25  16:00:00,367815822.1,61429111.31,24881818.45,674950.7205,0,13590860.87
 03/25  17:00:00,318719480.8,76068833.13,25756545.56,0,0,13354941.56
 03/25  18:00:00,283319495,76544070.84,22700488.17,15893729.91,0,5356800
 03/25  19:00:00,326038105.5,85120140.44,24011939.26,31155570.44,0,5356800
 03/25  20:00:00,243075195.6,93409650.09,28556263.38,19056951.78,0,5356800
 03/25  21:00:00,252559710.6,100153015.1,31581162.81,27914910.08,0,5356800
 03/25  22:00:00,253246865.6,105164095.1,34163218.44,27289555.87,0,5356800
 03/25  23:00:00,254959964.9,110232255.9,37114716.58,26886917.97,0,5356800
 03/25  24:00:00,247451882.4,115097080.9,40013987.56,26551638.55,0,5356800
 03/26  01:00:00,245431444.1,121016338.3,44743404.54,26168536.5,0,5356800
 03/26  02:00:00,247794317.9,125946058,47425574.6,25847168.65,0,5356800
 03/26  03:00:00,250360980.9,130693867.4,50180885.75,25605710.16,0,5356800
 03/26  04:00:00,228183040.3,131890332.3,53719016.64,0,0,5356800
 03/26  05:00:00,232709097.5,129593812.6,57983640.68,0,0,5356800
 03/26  06:00:00,240921831.6,127055126.3,61698995.25,0,0,5356800
 03/26  07:00:00,209665301.9,112879724.2,55230380.94,0,0,5356800
 03/26  08:00:00,310031290.3,76826359.04,41475074.18,0,0,5356800
 03/26  09:00:00,307814179.4,51263079.3,34451971.23,0,0,5356800
 03/26  10:00:00,306858891.9,26612944.5,30422893.23,0,0,5356800
 03/26  11:00:00,307492815.1,13759926.17,28565269.13,1530928.277,0,5356800
 03/26  12:00:00,311293423.1,12534543.19,27291555.55,4598887.98,0,5356800
 03/26  13:00:00,313013826.4,11792646.56,26595260.59,6253433.919,0,5356800
 03/26  14:00:00,313485398.5,11282482.45,26216084.82,6858689.569,0,5356800
 03/26  15:00:00,313584658.2,10912493.87,25890093.91,7290947.136,0,5356800
 03/26  16:00:00,260676541.6,11069540.75,25844006.19,15838964.65,0,5356800
 03/26  17:00:00,214096719.5,26944593.53,26120649.42,19879251.44,0,5356800
 03/26  18:00:00,222256434,48391497.78,28545123.69,23855278.18,0,5356800
 03/26  19:00:00,253340546.1,59767127.1,33751839.44,22576695.07,0,5356800
 03/26  20:00:00,255091892.5,64040022.75,37819355.11,26557709.21,0,5356800
 03/26  21:00:00,251876935.2,67325051.12,41120960.86,26141718.26,0,5356800
 03/26  22:00:00,250266185.8,71857721.27,43759872.29,25840412.66,0,5356800
 03/26  23:00:00,249460599,76781385.66,45952232,25590926.75,0,5356800
 03/26  24:00:00,239401313.8,81576739.09,47995087.43,25374983.2,0,5356800
 03/27  01:00:00,219300346.2,80965205.16,47728529.59,0,0,5356800
 03/27  02:00:00,206320726.4,83690336.28,35318682.43,0,0,5356800
 03/27  03:00:00,200597702.6,85826066.46,29752852.84,0,0,5356800
 03/27  04:00:00,263887914.6,76752427.81,20220269.16,0,0,5356800
 03/27  05:00:00,264969366.6,74485960.87,19687633.68,0,0,5356800
 03/27  06:00:00,534017043.7,65627665.18,97955065.48,11155687.22,0,5356800
 03/27  07:00:00,682177021.4,66216541.65,133138635.2,20752253.02,0,5356800
 03/27  08:00:00,690098541.4,56343334.54,99662907.16,23735984.1,0,5356800
 03/27  09:00:00,717891315.8,50481577.66,84294318.45,27030316.54,0,5356800
 03/27  10:00:00,703634271,46577871.2,74200453.16,28773304.77,0,33804965.56
 03/27  11:00:00,669630678.5,45867341.54,46726082.43,27674325.47,0,53332264.31
 03/27  12:00:00,609549377.9,44949588.53,34339884.44,26704537.67,0,42637993.43
 03/27  13:00:00,648134692.4,42850347.89,28971370.42,29083428.68,0,53200790.32
 03/27  14:00:00,644200578.2,41176492.74,25289813.86,32290534.02,0,43361039
 03/27  15:00:00,638602690.1,40348585.48,23299985.43,34908932.94,0,52366714.74
 03/27  16:00:00,640181544.4,40112525.44,22293767.43,35930695.85,0,41863859.71
 03/27  17:00:00,644461481.6,40406690.17,22215282.26,35769840.69,0,22613329.15
 03/27  18:00:00,345393650.9,15122792.26,18909.05623,12440268.44,0,13631686.89
 03/27  19:00:00,395580295.2,11757665.19,58649.15714,36619757.76,0,13500666.94
 03/27  20:00:00,302594872.4,17513973.65,423344.8034,33048269.61,0,13495570.12
 03/27  21:00:00,268734702,20679928.87,683411.6204,42624093.36,0,5356800
 03/27  22:00:00,168626245.2,24521032.01,1201509.332,10086592.12,0,5356800
 03/27  23:00:00,169511467.7,26583718.74,2494292.83,10276337.6,0,5356800
 03/27  24:00:00,160130187.5,27879959.67,3430473.672,10648048.35,0,5356800
 03/28  01:00:00,186633312.5,29063275.74,4529252.238,38442869.73,0,5356800
 03/28  02:00:00,181929738.5,30579032.39,5960753.947,35374764.94,0,5356800
 03/28  03:00:00,179267545,32281595.01,7572733.202,32248422.7,0,5356800
 03/28  04:00:00,235194703.3,28937161.57,5608654.204,17465752.11,0,5356800
 03/28  05:00:00,250007354.9,28673154.61,5956978.36,30372337.4,0,5356800
 03/28  06:00:00,463643250.1,50207883.63,45004843.85,17886704.74,0,5356800
 03/28  07:00:00,599423030.2,61080103.2,67713965.96,26394783.27,0,5356800
 03/28  08:00:00,616597657.9,51509034.76,44822519.19,28920837.47,0,14321739.31
 03/28  09:00:00,648357789.3,46903946.29,35504378.26,32075480.41,0,41966508.65
 03/28  10:00:00,642005164.3,44028982.02,29518399.26,34308031.04,0,52621144.61
 03/28  11:00:00,639798285.5,41657824.74,24038084.26,35843212.41,0,52542424.91
 03/28  12:00:00,594733786.2,39816037.67,19618434.96,36950822.42,0,43372197.1
 03/28  13:00:00,638717229.1,38578489.9,16967958.8,38082200.24,0,53189892.94
 03/28  14:00:00,639091034,37602423.17,14732575.88,38828874.15,0,43341506.41
 03/28  15:00:00,639766698.4,37039075.09,13221166.83,39431461.42,0,52350621.51
 03/28  16:00:00,665213712.7,37003808.73,12580427.34,58893961.62,0,41827756.92
 03/28  17:00:00,671946413,37535214.1,12681533.4,62981684.97,0,22609563.46
 03/28  18:00:00,354725258.6,13817676.88,0,32055490.86,0,13588809.26
 03/28  19:00:00,386265767.2,10716936.53,0,36010427.04,0,13499761.9
 03/28  20:00:00,293372608.8,15866579.56,124608.2836,30207647.05,0,13497547.08
 03/28  21:00:00,261476533.4,19392947.93,424765.0339,38735929.39,0,5356800
 03/28  22:00:00,164950747.7,23702881.24,945795.8651,6128145.378,0,5356800
 03/28  23:00:00,197580694.4,33571416.51,2483094.371,31218046.77,0,5356800
 03/28  24:00:00,194458003.3,46493222.12,4164881.05,30530267.98,0,5356800
 03/29  01:00:00,197575957.5,58309842.53,5724467.636,29995863.03,0,5356800
 03/29  02:00:00,199148550.8,70197114.73,7385382.931,29456530.71,0,5356800
 03/29  03:00:00,200993576.4,81756339.5,9046501.375,28913392.88,0,5356800
 03/29  04:00:00,261459513.5,82698797.61,7473991.364,14876836.2,0,5356800
 03/29  05:00:00,307520850.2,92893941.16,45487674.16,16565316.73,0,5356800
 03/29  06:00:00,501801237.6,69242653.48,66361763.6,6988571.029,0,5356800
 03/29  07:00:00,649456314.5,59864391.94,92952783.61,17768051.41,0,5356800
 03/29  08:00:00,673847783.4,48501986.24,72513742.46,19453284.16,0,14316616.32
 03/29  09:00:00,711079994.9,44001705.63,62739092.62,21944687.81,0,41962941.3
 03/29  10:00:00,705388876.7,40048250.1,53771674.34,24483286.79,0,52608244.75
 03/29  11:00:00,700874578.5,36496583.78,46691035.17,27152390.46,0,48767676.77
 03/29  12:00:00,643029879.8,32498726.41,31153898.34,28435178.57,0,46627341.2
 03/29  13:00:00,719496503.5,32245237.1,37605968.06,52458116.1,0,53357943.43
 03/29  14:00:00,697554294.6,28880749.33,35698223.04,34023598.3,0,43324395.34
 03/29  15:00:00,700807617.9,28472514.71,34854353.73,35874288.76,0,52335624.9
 03/29  16:00:00,735499595.2,28808149.22,34890136.33,61535675.28,0,40245076.83
 03/29  17:00:00,747680271.6,30429885.68,35428827.4,71371333.76,0,24108847.36
 03/29  18:00:00,381259400.6,9759579.489,14182886.21,9377178.2,0,13554567.98
 03/29  19:00:00,409867999.4,20374369.98,43136.78921,26227605.87,0,13493522.82
 03/29  20:00:00,320853767.3,51609604.51,690136.6953,23433634.94,0,13493848.81
 03/29  21:00:00,297388845.3,71059079.09,11990267.32,28436780.02,0,5356800
 03/29  22:00:00,225721896.4,80864390.25,24052885.93,10578283.5,0,5356800
 03/29  23:00:00,249753280.9,94552342.53,26712909.88,31105394.8,0,5356800
 03/29  24:00:00,241649048.4,105028381,28736479.34,30258062.54,0,5356800
 03/30  01:00:00,212542560,111271592.8,30303690.02,0,0,5356800
 03/30  02:00:00,213400899.6,112874395.2,31916471.14,0,0,5356800
 03/30  03:00:00,214442160.7,114271320,33731048.15,0,0,5356800
 03/30  04:00:00,283738601.5,109169414.3,31389130.67,0,0,5356800
 03/30  05:00:00,317701204.2,119086748.4,64833098.95,0,0,5356800
 03/30  06:00:00,496778249.1,105938058.8,70480034.02,205229.3352,0,5356800
 03/30  07:00:00,642786863.5,63147927.5,94943669.57,12512710.85,0,5356800
 03/30  08:00:00,664791216.2,46848820.32,67959076.24,17818337.12,0,14312501.55
 03/30  09:00:00,701632892.8,40749012.34,53501232.42,23124078.04,0,41960436.41
 03/30  10:00:00,695795629.4,36231331.37,41739114.39,27742025.67,0,52591438.81
 03/30  11:00:00,693829095.6,31427025.97,39689078.82,32304491.59,0,45876939.59
 03/30  12:00:00,654069591.5,28952046.05,36448619.49,36117975.35,0,49909927.46
 03/30  13:00:00,703861359.8,27717026.13,34312385.76,39956870.19,0,49330043.58
 03/30  14:00:00,709514974.5,26453253.75,32261826.11,43175397.32,0,47167160.58
 03/30  15:00:00,712754169.8,25752578.07,32090418.98,45906992.97,0,51864284.26
 03/30  16:00:00,758929264.1,25779315.38,31870925.12,89264141.99,0,33149298.55
 03/30  17:00:00,749988499.4,26610725.44,31571833.75,85022235.7,0,31410764.5
 03/30  18:00:00,383487489,11004787.2,3628033.314,35252052.92,0,13511836.96
 03/30  19:00:00,407364208,9297529.141,0,38304364.81,0,13495989.47
 03/30  20:00:00,308084147.9,11928654.97,107906.1712,30585980.9,0,13497692.15
 03/30  21:00:00,269955117.5,14833591.19,382217.4586,37121654.65,0,5356800
 03/30  22:00:00,167303538.7,22093713.15,930930.6515,0,0,5356800
 03/30  23:00:00,171934041.6,24444059.12,1544639.249,0,0,5356800
 03/30  24:00:00,166033235.7,25237441.53,2318172.275,0,0,5356800
 03/31  01:00:00,197607108.5,26555858.4,3642662.07,31105145.27,0,5356800
 03/31  02:00:00,165652956.9,28944459.35,4811224.407,0,0,5356800
 03/31  03:00:00,189258754.2,31101342.06,5801377.894,24930711.82,0,5356800
 03/31  04:00:00,233153724.1,26660034.5,4132847.216,715650.2361,0,5356800
 03/31  05:00:00,231455977.9,26145925.68,4157274.95,1639691.445,0,5356800
 03/31  06:00:00,458951537.9,48490287.28,33493763.08,20609389.42,0,5356800
 03/31  07:00:00,584095384.6,55774247.47,50488966.45,32364336.73,0,5356800
 03/31  08:00:00,606033920.8,48223645.27,35114171.65,34877014.34,0,14316676.94
 03/31  09:00:00,648923553.1,43377385.59,29366446.49,40018984.33,0,41954747.49
 03/31  10:00:00,655453071.5,39654220.95,27718185.31,46969413.93,0,49263284.43
 03/31  11:00:00,682525045.8,36216736.33,26950130.91,72941783.55,0,47111804.95
 03/31  12:00:00,675406032,31964240.33,27958255.86,103755117.9,0,52084743.28
 03/31  13:00:00,753812697.8,27888207.68,28798921.59,130280891.6,0,43674352.76
 03/31  14:00:00,765240019.8,24054535.76,29781213.91,139652512.9,0,52835152.02
 03/31  15:00:00,778603715.8,21204536.49,28011577.22,151183229.4,0,42921775.52
 03/31  16:00:00,781255789,20681927.72,27336050.19,152871405.1,0,41930801.18
 03/31  17:00:00,774024951.5,21923692.62,28075796.21,145282645,0,31406159.5
 03/31  18:00:00,410301687.5,6945710.353,544434.6828,96063699.43,0,13493624.39
 03/31  19:00:00,433129470.3,6880864.278,785357.6099,87153213.5,0,13492097.09
 03/31  20:00:00,322855162.3,10068153.65,985335.8747,63404338.36,0,13492818.91
 03/31  21:00:00,271978621.9,12307035.16,1147552.598,54273999.15,0,5356800
 03/31  22:00:00,202621937.9,16109233.32,1593251.798,52186894.94,0,5356800
 03/31  23:00:00,207084611.1,18766741.26,3024020.661,55218799.29,0,5356800
 03/31  24:00:00,202381504.4,20460741.59,4615838.62,58319276.7,0,5356800
 04/01  01:00:00,210383859.6,21807812.35,7262334.866,63675135.67,0,5356800
 04/01  02:00:00,214691221.8,23022615.25,9227413.264,66017419.49,0,5356800
 04/01  03:00:00,210472552.7,24190883.11,9911840.835,61114322.81,0,5356800
 04/01  04:00:00,203317979.2,25267854.93,10233206.04,53638384.13,0,5356800
 04/01  05:00:00,189968355.1,26406709.86,8819374.641,41702591.38,0,5356800
 04/01  06:00:00,262458290.2,48855642.5,66415560.44,45239209.04,0,5356800
 04/01  07:00:00,402847070.5,61540219.72,89034450.78,40711982.69,0,5356800
 04/01  08:00:00,380533522.2,55090743.76,70347543.9,25413604.57,0,5356800
 04/01  09:00:00,487859196.9,48007152.02,50550790.6,31600791.22,0,5356800
 04/01  10:00:00,481457605.2,43783828.21,43415053.61,32595677.31,0,13722906.6
 04/01  11:00:00,481087300.2,40336641.28,39980346.45,34341680.89,0,13725638.38
 04/01  12:00:00,449622566.4,38075379.48,39283338.57,35769698.81,0,21915616.29
 04/01  13:00:00,452607524,36460186.96,39448467.58,37749740.49,0,13608582.76
 04/01  14:00:00,464405992.8,35045817.24,39851847.64,48164226.01,0,13589299.07
 04/01  15:00:00,324853756.3,12080136.8,150378.2321,44078360.25,0,13589575.48
 04/01  16:00:00,331373356.9,10142976.52,390557.9741,46651959.97,0,21813857.19
 04/01  17:00:00,286766953,11142165.43,601939.6054,41236431.17,0,5356800
 04/01  18:00:00,241588521.9,12405222.89,278146.5477,26853229.04,0,5356800
 04/01  19:00:00,278952840.1,15256209.98,417934.0059,38548633.37,0,5356800
 04/01  20:00:00,194285552.5,37799081.05,716705.513,21360759.51,0,5356800
 04/01  21:00:00,208060711.4,60368225.99,1974966.318,30914947.41,0,5356800
 04/01  22:00:00,220409828.3,70346839.81,15098610.86,24976750.52,0,5356800
 04/01  23:00:00,234912156.3,78867499.26,29529883.4,24263655.44,0,5356800
 04/01  24:00:00,228173719.4,91241201.23,34188649.03,23407151.31,0,5356800
 04/02  01:00:00,203987412.9,99183511.42,37536454.75,0,0,5356800
 04/02  02:00:00,206765506.2,99209648.24,38551765.16,0,0,5356800
 04/02  03:00:00,238556099.4,104159024.7,42989961.51,26898870.44,0,5356800
 04/02  04:00:00,217110451.3,105149221.1,45305143.52,0,0,5356800
 04/02  05:00:00,247872182.4,105705775.5,47491114.57,26333787.04,0,5356800
 04/02  06:00:00,218941195.4,110047658.8,50480092.64,0,0,5356800
