Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/13  19:00:00,1167041033,569130090.2,0,1794695.331,50400000,92481941.29
 01/13  20:00:00,1168748680,880299716.5,0,2841033.425,50400000,128133290.2
 01/13  21:00:00,1117204257,779347525.2,0,432201.5846,1435359.046,3164400
 01/13  22:00:00,367104167.6,0,0,0,373064.226,3164400
 01/13  23:00:00,367544187.8,0,0,0,372965.781,3164400
 01/13  24:00:00,373320420.6,325928.7006,0,0,186432.4511,3164400
 01/14  01:00:00,357503372.7,0,0,0,372993.7622,3164400
 01/14  02:00:00,357365258.1,0,0,0,186470.6779,3164400
 01/14  03:00:00,357667133,0,0,0,372986.237,3164400
 01/14  04:00:00,357787811.1,0,0,0,372940.1682,3164400
 01/14  05:00:00,359886418.1,0,0,0,186476.6683,3164400
 01/14  06:00:00,359971179.9,0,0,0,372886.1857,3164400
 01/14  07:00:00,369681296.9,0,0,0,186463.714,3164400
 01/14  08:00:00,347380794.2,0,0,0,372922.1874,3164400
 01/14  09:00:00,353586666.4,2113524.708,0,0,372959.0191,3164400
 01/14  10:00:00,305441772,0,0,0,186486.5731,3164400
 01/14  11:00:00,299478039.5,0,0,0,372911.3537,3164400
 01/14  12:00:00,300194768.2,308201.1725,0,0,186495.9618,3164400
 01/14  13:00:00,296453619.7,0,0,0,372932.5258,3164400
 01/14  14:00:00,301344379.6,0,0,0,372963.2562,3164400
 01/14  15:00:00,306380888.8,0,0,0,186487.8568,3164400
 01/14  16:00:00,311278260.3,0,0,0,372913.3681,3164400
 01/14  17:00:00,349971717,0,0,0,254012.0384,3164400
 01/14  18:00:00,369182158,0,0,0,305355.553,3164400
 01/14  19:00:00,428265214.6,5448212.767,0,0,372949.6614,3164400
 01/14  20:00:00,435682637.6,6606475.377,0,0,186456.252,3164400
 01/14  21:00:00,438565076.9,8756568.877,0,0,372945.2607,3164400
 01/14  22:00:00,442141550,9818505.523,0,0,186469.4257,3164400
 01/14  23:00:00,438165543.5,14337558.11,0,0,372968.0388,3164400
 01/14  24:00:00,452615987.3,27099258.59,0,0,372924.9676,3164400
 01/15  01:00:00,431468040.2,31339219.13,0,0,186481.8023,3164400
 01/15  02:00:00,437324509.6,44210974.66,0,0,372993.4667,3164400
 01/15  03:00:00,438633733,68169333.44,0,0,372987.761,3164400
 01/15  04:00:00,437972842.1,42776353.67,0,0,186479.6349,3164400
 01/15  05:00:00,439509853,62407471.26,0,0,372969.5919,3164400
 01/15  06:00:00,440697693.7,77535035.98,0,0,186477.2999,3164400
 01/15  07:00:00,448757742.2,75969260.01,0,0,372982.4224,3164400
 01/15  08:00:00,430851229.6,86487733.45,0,0,372985.0843,3164400
 01/15  09:00:00,384822342.3,47208484.17,0,0,186489.4981,3164400
 01/15  10:00:00,379686835.1,30891357.44,0,0,372970.7536,3164400
 01/15  11:00:00,372212994.4,24593368.38,0,0,186473.1321,3164400
 01/15  12:00:00,375901785.7,9855274.8,0,0,372911.517,3164400
 01/15  13:00:00,351913834.2,5599178.182,0,0,372950.4833,3164400
 01/15  14:00:00,329275023.6,1496724.39,0,0,186489.3571,3164400
 01/15  15:00:00,302451684.2,0,0,0,372916.4731,3164400
 01/15  16:00:00,310262581.1,0,0,0,233231.7213,3164400
 01/15  17:00:00,351993474.5,0,0,0,326143.4242,3164400
 01/15  18:00:00,369240935.8,0,0,0,372949.8956,3164400
 01/15  19:00:00,419084060.8,5068222.127,0,0,186444.3329,3164400
 01/15  20:00:00,438578578.6,6120145.885,0,0,372938.0127,3164400
 01/15  21:00:00,425062977.1,6710371.033,0,0,274616.4269,3164400
 01/15  22:00:00,436891635.4,7245767.679,0,0,284745.7549,3164400
 01/15  23:00:00,435444929.9,13893643.8,0,0,372979.0455,3164400
 01/15  24:00:00,448832831.8,15680843.92,0,0,186489.9723,3164400
 01/16  01:00:00,435299988.6,28743042.32,0,910473.1061,372959.9091,3164400
 01/16  02:00:00,437374539.7,27698140.77,0,0,372979.7939,3164400
 01/16  03:00:00,432094780.4,23866766.45,0,0,186500.9531,3164400
 01/16  04:00:00,437731276.7,36759558.75,0,0,372947.1386,3164400
 01/16  05:00:00,448033790,48993724.97,0,3582052.921,186458.6588,3164400
