Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/14  04:00:00,10180777.82,0,900000,0,2055600,0
 01/14  05:00:00,10180777.82,0,900000,0,2055600,0
 01/14  06:00:00,10180777.82,0,900000,0,2055600,0
 01/14  07:00:00,11294477.42,0,900000,0,2055600,0
 01/14  08:00:00,9046613.416,0,900000,0,2055600,0
 01/14  09:00:00,7863666.286,0,900000,0,2055600,0
 01/14  10:00:00,7782545.367,0,900000,0,2055600,0
 01/14  11:00:00,7745049.068,0,900000,0,2055600,0
 01/14  12:00:00,7718752.404,0,900000,0,2055600,0
 01/14  13:00:00,7630837.698,0,900000,0,2055600,0
 01/14  14:00:00,7604311.313,0,900000,0,2055600,0
 01/14  15:00:00,7617154.914,0,900000,0,2055600,0
 01/14  16:00:00,7651847.771,0,900000,0,2055600,0
 01/14  17:00:00,9561143.377,0,900000,0,2055600,0
 01/14  18:00:00,11294477.42,0,900000,0,2055600,0
 01/14  19:00:00,11294477.42,0,900000,0,2055600,0
 01/14  20:00:00,11294477.42,0,900000,0,2055600,0
 01/14  21:00:00,11294477.42,0,900000,0,2055600,0
 01/14  22:00:00,11294477.42,0,900000,0,2055600,0
 01/14  23:00:00,11294477.42,0,900000,0,2055600,0
 01/14  24:00:00,11294477.42,0,900000,0,2055600,0
 01/15  01:00:00,10180777.82,0,900000,0,2055600,0
 01/15  02:00:00,10180777.82,0,900000,0,2055600,0
 01/15  03:00:00,10180777.82,0,900000,0,2055600,0
 01/15  04:00:00,10180777.82,0,900000,0,2055600,0
 01/15  05:00:00,10180777.82,0,900000,0,2055600,0
 01/15  06:00:00,10180777.82,0,900000,0,2055600,0
 01/15  07:00:00,11294477.42,0,900000,0,2055600,0
 01/15  08:00:00,9038899.984,0,900000,0,2055600,0
 01/15  09:00:00,7767076.942,0,900000,0,2055600,0
 01/15  10:00:00,7628915.05,0,900000,0,2055600,0
 01/15  11:00:00,7594050.973,0,900000,0,2055600,0
 01/15  12:00:00,7577405.187,0,900000,0,2055600,0
 01/15  13:00:00,7576113.556,0,900000,0,2055600,0
 01/15  14:00:00,7588274.988,0,900000,0,2055600,0
 01/15  15:00:00,7610087.298,0,900000,0,2055600,0
 01/15  16:00:00,7643764.779,0,900000,0,2055600,0
 01/15  17:00:00,9594155.321,0,900000,0,2055600,0
 01/15  18:00:00,11294477.42,0,900000,0,2055600,0
 01/15  19:00:00,11294477.42,0,900000,0,2055600,0
 01/15  20:00:00,11294477.42,0,900000,0,2055600,0
 01/15  21:00:00,11294477.42,0,900000,0,2055600,0
 01/15  22:00:00,11294477.42,0,900000,0,2055600,0
 01/15  23:00:00,11294477.42,0,900000,0,2055600,0
 01/15  24:00:00,11294477.42,0,900000,0,2055600,0
 01/16  01:00:00,10180777.82,0,900000,0,2055600,0
 01/16  02:00:00,10180777.82,0,900000,0,2055600,0
 01/16  03:00:00,10180777.82,0,900000,0,2055600,0
 01/16  04:00:00,10180777.82,0,900000,0,2055600,0
 01/16  05:00:00,10180777.82,0,900000,0,2055600,0
 01/16  06:00:00,10180777.82,0,900000,0,2055600,0
 01/16  07:00:00,11294477.42,0,900000,0,2055600,0
 01/16  08:00:00,9039545.8,0,900000,0,2055600,0
 01/16  09:00:00,7766553.386,0,900000,0,2055600,0
 01/16  10:00:00,7709632.481,0,900000,0,2055600,0
 01/16  11:00:00,7732408.424,0,900000,0,2055600,0
 01/16  12:00:00,7443439.321,0,750000,0,2055600,0
 01/16  13:00:00,6670983.386,0,0,0,2055600,0
 01/16  14:00:00,6688274.988,0,0,0,2055600,0
 01/16  15:00:00,6711378.929,0,0,0,2055600,0
 01/16  16:00:00,6766585.066,0,0,0,2055600,0
 01/16  17:00:00,8699285.491,0,0,0,2055600,0
 01/16  18:00:00,10394477.42,0,0,0,2055600,0
 01/16  19:00:00,10394477.42,0,0,0,2055600,0
 01/16  20:00:00,10394477.42,0,0,0,2055600,0
 01/16  21:00:00,10394477.42,0,0,0,2055600,0
 01/16  22:00:00,10394477.42,0,0,0,2055600,0
 01/16  23:00:00,10394477.42,0,0,0,2055600,0
 01/16  24:00:00,10394477.42,0,0,0,2055600,0
 01/17  01:00:00,12346044.04,0,0,0,2055600,0
 01/17  02:00:00,12346044.04,0,0,0,2055600,0
 01/17  03:00:00,12346044.04,0,0,0,2055600,0
 01/17  04:00:00,12346044.04,0,0,0,2055600,0
 01/17  05:00:00,13246044.04,0,900000,0,2055600,0
 01/17  06:00:00,14058146.99,0,900000,0,2055600,0
 01/17  07:00:00,30122767.48,3403878.281,9933861.702,0,2055600,0
 01/17  08:00:00,33085564.87,0,12794182.11,0,2055600,0
 01/17  09:00:00,33646594.81,0,3264936.966,0,2055600,0
 01/17  10:00:00,31228695.3,0,1185281.911,0,2055600,0
 01/17  11:00:00,30274300.75,0,88970.81062,144424.5754,2055600,0
 01/17  12:00:00,30876263.33,0,0,917417.0326,2055600,0
 01/17  13:00:00,28250081.59,0,0,151419.8505,2055600,0
 01/17  14:00:00,30948713.37,0,0,992516.2808,2055600,0
 01/17  15:00:00,30477807.24,0,0,400069.6322,2055600,0
 01/17  16:00:00,30800598.29,0,0,92848.45577,2055600,0
 01/17  17:00:00,32378798.96,0,0,0,2055600,0
 01/17  18:00:00,25300627.85,0,317934.1067,0,2055600,0
 01/17  19:00:00,20154494.25,0,1160025.743,0,2055600,0
 01/17  20:00:00,13120014.06,0,0,0,2055600,0
 01/17  21:00:00,11858490.91,0,0,0,2055600,0
 01/17  22:00:00,11858490.91,0,0,0,2055600,0
 01/17  23:00:00,10723120.08,0,0,0,2055600,0
 01/17  24:00:00,10394477.42,0,0,0,2055600,0
 01/18  01:00:00,12346044.04,0,0,0,2055600,0
 01/18  02:00:00,12346044.04,0,0,0,2055600,0
 01/18  03:00:00,12346044.04,0,0,0,2055600,0
 01/18  04:00:00,12346044.04,0,0,0,2055600,0
 01/18  05:00:00,12346044.04,0,0,0,2055600,0
 01/18  06:00:00,13158146.99,0,0,0,2055600,0
 01/18  07:00:00,23300899.36,0,3111993.581,0,2055600,0
 01/18  08:00:00,26107261.84,0,5769326.085,0,2055600,0
 01/18  09:00:00,31448126.9,0,380091.5066,0,2055600,0
 01/18  10:00:00,30396887.65,0,0,0,2055600,0
 01/18  11:00:00,30018132.15,0,0,0,2055600,0
 01/18  12:00:00,29917395.09,0,0,0,2055600,0
