Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 01/13  01:00:00,2057277989,1237963455,284410216.5,114875335.8,189372.5178,0,60443878.88
 01/13  02:00:00,2052362734,1242445452,283834400.9,114579277.3,189428.4369,0,35509981.66
 01/13  03:00:00,2045464717,1277323002,285225176.7,68824645.91,378824.9706,0,72065907.65
 01/13  04:00:00,2047759522,1315103040,285547460.3,53311822.02,189395.7505,0,60444334.84
 01/13  05:00:00,2053189106,1327031737,288476104.5,51394115.75,189445.2842,0,35510487.92
 01/13  06:00:00,2046199762,1329530994,289540657,50549731.63,189432.4291,0,60448987.09
 01/13  07:00:00,2048106249,1692275541,288878629.8,51250133.1,378825.9691,0,72059887.03
 01/13  08:00:00,2778709818,1527911254,289298502,51542638.8,2100338.225,0,62892529.1
 01/13  09:00:00,3532759947,1298772018,287694007.8,54651673.6,7001061.271,0,366820678.9
 01/13  10:00:00,3759450338,1226977749,176091615.6,113036468.1,8036533.159,0,369743927.6
 01/13  11:00:00,3741237332,1172876069,172762323,112921717.3,9518573.975,0,402060031.8
 01/13  12:00:00,3746757082,1135455900,172596318.4,113066101.5,9783011.979,0,404232625.1
 01/13  13:00:00,3594349392,1096200770,174380918.1,113387546.7,8692753.724,0,400450083
 01/13  14:00:00,3738681612,1124465614,175468657.6,113669058.1,9782932.483,0,403851235.5
 01/13  15:00:00,3742574666,1137934205,174557789.3,113761459.8,9518475.375,0,402436735.5
 01/13  16:00:00,3756922644,1220380787,175415421.4,113772592,8776640.412,0,125944924.2
 01/13  17:00:00,2942218347,1433576034,177560098.2,113679970.6,7645021.247,0,147924358.8
 01/13  18:00:00,2958377051,1500870300,177960647.9,113539315.4,5165715.458,0,85252026.5
 01/13  19:00:00,2590843040,1126015236,275242310.9,113424661.1,2364988.065,0,76266332.14
 01/13  20:00:00,2598245090,1101702791,276000295.4,113313945.1,2251224.071,0,61317270.38
 01/13  21:00:00,2596319266,1108563785,272738069.3,113320409.7,2241997.269,0,61314428.44
 01/13  22:00:00,2452579575,1096151239,271180038.3,113346636.7,1490416.864,0,60786821.69
 01/13  23:00:00,2370155075,1098897423,270498337.5,113393445.1,189292.4234,0,72068669.91
 01/13  24:00:00,2035410870,1170766064,271178806.8,113437558.6,189362.1776,0,35514415.99
 01/14  01:00:00,2011208739,1201614830,270758443.7,113444986.3,378786.552,0,60448974.72
 01/14  02:00:00,2004032745,1216581329,273877280.4,113398188.1,189382.0872,0,60446382.7
 01/14  03:00:00,1998439208,1190307207,263473825.6,113516433.4,189432.7395,0,47131408.58
 01/14  04:00:00,1992722599,1180328981,256964008.1,113785175.1,189420.2006,0,60446720.06
 01/14  05:00:00,1996167128,1174377288,262342692,113930124.5,310028.6184,0,60446640.19
 01/14  06:00:00,1994218900,1197385994,267079075.9,113954240.3,258191.645,0,35514691.94
 01/14  07:00:00,1989534183,1464668702,264527529.3,114016808.2,189429.8159,0,72061829.76
 01/14  08:00:00,2277997574,1416875541,258708564.7,114194581.6,383054.2986,0,60465055.69
 01/14  09:00:00,2732878674,1302600279,259186501.8,114391068.9,2450057.981,0,310679157.1
 01/14  10:00:00,2923038458,1350812148,176143945.2,114676631.2,3551919.073,0,338257428.1
 01/14  11:00:00,2926293806,1370061095,175332486.2,114965233.6,3703775.241,0,365677314.3
 01/14  12:00:00,2936988621,1369551808,175207454.8,115306435.8,3852750.122,0,341646802.4
 01/14  13:00:00,2835358147,1326827419,175088393.2,115684143.8,2934958.111,0,366785779.9
 01/14  14:00:00,2863297702,1224334713,174875107.4,115934731.8,3096748.882,0,346819016.1
 01/14  15:00:00,2879238686,1204778940,174760460.1,116072013,3028087.277,0,357524338.8
 01/14  16:00:00,2881212252,1247690735,174719069.2,115993481.7,2816828.961,0,119498703.2
 01/14  17:00:00,2906335150,1351552739,175000539.2,115717839.4,3035429.38,0,91376863.67
 01/14  18:00:00,2696570743,1382930897,265445913.3,115611347.6,1288650.83,0,89733735.25
 01/14  19:00:00,2034660925,1222372541,271489945.7,115413955,1490906.621,0,73214286.31
 01/14  20:00:00,2039086900,1228319805,271305519.6,115271000.4,189385.6779,0,60494229.8
 01/14  21:00:00,2030448915,1239633048,278332236.4,115021434.9,189356.9826,0,60449834.41
 01/14  22:00:00,2030442292,1243142830,282369719.2,114685164.1,189427.4643,0,35511295.09
 01/14  23:00:00,2009930065,1286690901,288915186,49880033.35,378817.4447,0,72065008.51
 01/14  24:00:00,2013963459,1390429568,299789607,49019329.75,189451.4243,0,60450701.96
 01/15  01:00:00,1928672285,1435594528,302073846.2,49644013.51,189443.1429,0,35514500.73
 01/15  02:00:00,1931987213,1444340561,300973926.5,50231131.64,189430.4021,0,60452021.71
 01/15  03:00:00,1930041122,1463694937,300379608.2,50781344.49,189417.4799,0,72074087.18
 01/15  04:00:00,1928100551,1434228704,298339134.3,51118257.47,378917.7018,0,35516383.55
 01/15  05:00:00,1923173149,1432233541,294035185.4,51114680.25,189438.3293,0,60452695.8
 01/15  06:00:00,1931597800,1438639831,290241170.6,51509592.69,189425.0885,0,60456417.41
 01/15  07:00:00,1935687766,1419398441,282602726.9,53633341.63,189472.4587,0,47134167.45
 01/15  08:00:00,1901250811,1377106408,274567945.2,112499852.4,378898.2963,0,60453511.03
 01/15  09:00:00,2309540675,1163114074,266324928.2,112603653.2,191503.6689,0,310631604.7
 01/15  10:00:00,2317206548,1070838267,255845492.7,112915296.6,382988.8005,0,337697569.2
 01/15  11:00:00,2330727060,1010736098,248023313.4,113323506.2,382884.7113,0,339499341.3
 01/15  12:00:00,2329135045,965995726.5,241301703.1,113846868.9,382888.4625,0,366613635.5
 01/15  13:00:00,2309748558,936299879.9,235037581.5,114493686.8,382870.3211,0,338944705.8
 01/15  14:00:00,2306164934,913773644.4,230634573,115235409.6,191401.4304,0,364892843.3
 01/15  15:00:00,2305047735,920909117.8,226763312.7,115985952.4,382915.3187,0,338178081.6
 01/15  16:00:00,2304499112,929568642.6,225351262,116269090.5,382829.5801,0,119039398
 01/15  17:00:00,1865591682,1076949157,228166335.8,116170841.4,189408.9056,0,90724593.5
 01/15  18:00:00,1886053158,1119527743,236690807.7,116090077.4,189381.6481,0,89205540
 01/15  19:00:00,1885653854,1158582017,245168160.6,115951529.3,378861.6437,0,72636392.72
 01/15  20:00:00,1889873037,1187780871,246629093.2,115881116.7,189413.2605,0,45664707
 01/15  21:00:00,1889820996,1195622717,245179571.4,115887951.9,189400.1574,0,50299870.19
 01/15  22:00:00,1877925496,1218266723,253631530.7,115771239.8,189446.8249,0,60456080.78
 01/15  23:00:00,1885345677,1232849643,252217686.3,115750098.6,378851.8109,0,66640421.96
 01/15  24:00:00,1890746247,1249402455,254392187.6,115723648.1,189391.8793,0,40942613.34
 01/16  01:00:00,1875480419,1264506711,258947331.6,115647687.5,189456.7568,0,60459397.02
 01/16  02:00:00,1878914279,1293529260,263289028.2,115570690.1,189443.0188,0,60456498.88
 01/16  03:00:00,1884270241,1312611028,267044211.8,115444678.7,327538.5194,0,47134483.45
 01/16  04:00:00,1882676955,1313949894,262553485.3,115396651.5,240746.0341,0,60461303.11
 01/16  05:00:00,1882014641,1308773786,257154941.3,115462538.6,189448.3718,0,60455507.59
 01/16  06:00:00,1876252131,1309302175,256151892.3,115542968.2,189433.984,0,35518026.9
 01/16  07:00:00,1874647238,1307272571,254398662.6,115643034.2,189401.8858,0,72073085.71
 01/16  08:00:00,1844795163,1285451468,251795403.5,115723933.4,378913.0109,0,60454937.69
 01/16  09:00:00,2255101783,1113011968,241121333.4,115845103.7,191510.522,0,311067601.3
 01/16  10:00:00,2224532019,1059459752,229124907.5,116007017.6,383000.1599,0,338288765.5
 01/16  11:00:00,2222840213,1046944298,222316905.4,116158332,382897.6771,0,340141522.5
 01/16  12:00:00,2226650158,996120580.9,216548659.7,116344880.5,382889.4457,0,340188046.5
 01/16  13:00:00,2181433653,911436493.2,206480271.1,116594618.7,382883.2223,0,365307976.4
 01/16  14:00:00,1953866320,804221918.2,58621217.39,117109620.5,191406.7054,0,338287270.4
 01/16  15:00:00,1914416698,811708002.6,53507677.41,117387551.5,382924.7602,0,364994357
 01/16  16:00:00,1888808937,831130963.4,52781793.39,117481020,382838.7498,0,92745177.21
 01/16  17:00:00,1469254061,1007943110,58016087.44,117363198,189375.2746,0,117447863.8
 01/16  18:00:00,1488678245,1068719807,60347140.6,117251444.7,260497.19,0,83075798.22
 01/16  19:00:00,1484533450,1072956192,60393428.14,117229610.3,307686.6036,0,52960793.99
 01/16  20:00:00,1467665320,1061201826,52430821.23,117227213.3,189414.9134,0,60456550.8
 01/16  21:00:00,1468709409,1073247054,50983860.04,117198306,189401.1234,0,60458346.05
 01/16  22:00:00,1482398969,1082598175,58294064.97,117205248,189447.3895,0,35517363.63
 01/16  23:00:00,1467958008,1093188622,55655822.81,117138452.6,378850.4762,0,72075483.05
 01/16  24:00:00,1409233645,1132831892,2440904.883,115948955.7,189403.2069,0,60462315.53
 01/17  01:00:00,1463021243,1112092150,2428029.347,115544150,189453.6704,0,35518453.12
 01/17  02:00:00,1463086005,1123455513,2438395.997,115409716.5,189439.185,0,60461695.85
 01/17  03:00:00,1516217124,1124813824,35298120.62,115394373.1,378876.0685,0,72087376.83
 01/17  04:00:00,1633984277,1145942582,110299906.9,115603759.3,189457.1691,0,35515235.82
 01/17  05:00:00,1776222182,1173741788,219754519.7,116175949.4,189442.9307,0,60462911.3
 01/17  06:00:00,1788089086,1164423336,223051345.6,116222215.5,189428.6526,0,60461996.13
 01/17  07:00:00,1791120425,1250774822,223852502.5,116234776.8,189414.0886,0,59102317.83
 01/17  08:00:00,2516745838,1023118176,225091612.2,116270363,2333602.699,0,76071414.31
 01/17  09:00:00,3265444485,742470172.7,224702648.7,116328144.4,6921351.404,0,368147854.8
 01/17  10:00:00,3398793637,675650079.7,138379549.2,117944619.3,8028603.896,0,371001846.1
 01/17  11:00:00,3267088755,639658241.2,33677201.94,122228002.8,9518766.248,0,403444393.6
 01/17  12:00:00,3263775382,597296992,31243145.34,133422994.9,9783357.411,0,405338829.7
 01/17  13:00:00,3097427339,595792640,24879440.25,140487990.3,8692809.39,0,399819179.7
 01/17  14:00:00,3292176322,598833124.6,33633847.71,153924721.1,9896557.03,0,403219161.5
 01/17  15:00:00,3308911863,627576082.7,31281320.75,164165489.1,9399630.982,0,402307189
 01/17  16:00:00,3313212400,650345556.9,33635602.76,162700422.6,9001259.098,0,146323624.5
 01/17  17:00:00,2460729655,812327136.2,24524253.45,135885395,7634168.632,0,130082065.3
 01/17  18:00:00,2481123456,930950806.7,28380822.28,123491828.8,4863133.149,0,89197776.72
 01/17  19:00:00,2137349933,880394955.4,65272211.34,116011864.6,2364881.472,0,73011571.92
 01/17  20:00:00,2073262778,867357930.5,21250754.89,115565493.6,2364905.278,0,61342791.77
 01/17  21:00:00,2049970401,882997025.1,4839259.526,115402003.4,2364700.822,0,61326414.64
 01/17  22:00:00,1902820465,875706062.2,2442964.061,115343037.5,1490044.415,0,60809792.24
 01/17  23:00:00,1827900843,865474427.1,3309776.331,115352548.8,189309.3709,0,72087299.82
 01/17  24:00:00,1540983719,940635826.6,47847925.76,115458173.6,189395.0356,0,35529467.52
 01/18  01:00:00,1486460677,954129461.4,18113709.32,115418629.3,189402.0583,0,60480379.67
 01/18  02:00:00,1464199499,957218730.6,0,115361132.3,189412.6942,0,60457226.86
 01/18  03:00:00,1463945999,961133101.4,0,115353929.4,378790.7397,0,47137948.19
 01/18  04:00:00,1463364390,966865789.8,0,115351957.6,189432.3262,0,60465107.57
 01/18  05:00:00,1465375315,970300333.1,0,115371051,189424.8546,0,60464495.68
 01/18  06:00:00,1464973078,972114001.2,0,115387093.8,189411.4593,0,40910752.46
 01/18  07:00:00,1464813828,981078217.4,0,115389186.2,189397.6654,0,66688804.4
 01/18  08:00:00,2203484193,830953156.4,0,115372580.9,2333311.949,0,88820648.17
 01/18  09:00:00,2959415266,694171203.6,1836003.536,115364357.8,6919509.255,0,368795571.8
 01/18  10:00:00,3226039734,699635300.3,11525184.65,116548389,8035040.578,0,371459860.5
 01/18  11:00:00,3405519941,693558423.7,134956777.4,117434658.7,9518694.008,0,403812962.5
 01/18  12:00:00,3463585466,702011367.5,171667383.5,117918172,9783285.6,0,404486739.9
 01/18  13:00:00,3311864013,736052294.6,171752119.1,117588731.5,8692678.821,0,378102310.6
 01/18  14:00:00,3487274666,765291752.1,171546560.7,117451833.6,9824706.469,0,411148307.2
 01/18  15:00:00,3503861435,788656635.4,171555135.3,117319353,9475060.379,0,395849003.2
 01/18  16:00:00,3519865421,816147085.3,171415272.4,117210694.6,9001353.904,0,148210887.2
 01/18  17:00:00,2709718849,1045522080,172755199.3,117067450,7603593.718,0,121598430.3
 01/18  18:00:00,2728437823,1123787987,172391386.6,116972826.6,4902168.037,0,89366352.89
 01/18  19:00:00,2402909713,990306556.2,232052291.5,116221150.4,2337734.972,0,98834948.1
 01/18  20:00:00,2408446661,951887216.9,232984268.4,116190220.5,2364891.146,0,61332424.11
 01/18  21:00:00,2409508728,942928218.8,233305052.8,116197857.3,2364684.96,0,61341875.61
 01/18  22:00:00,2266514172,932756210,233295756.8,116206392,1490098.859,0,60670216.47
 01/18  23:00:00,2188671056,948908788.3,233336071.3,116209260,189317.3912,0,47145101.72
 01/18  24:00:00,1844823031,1072073576,233126264.7,116203452.5,189370.905,0,60475345.09
 01/19  01:00:00,1831093693,1050843474,230636327.6,116224268.5,189367.561,0,60466532.19
 01/19  02:00:00,1832029234,1044058624,229568669.8,116244844.1,189412.3491,0,48978853.99
 01/19  03:00:00,1831583784,1045459043,229417681.4,116245995.5,378811.1701,0,58620519.62
 01/19  04:00:00,1837927738,1063626885,230621262.5,116216321.2,189387.0435,0,60468606.49
 01/19  05:00:00,1853083192,1072111446,232777971.5,116158189.7,189435.7273,0,60465041.29
 01/19  06:00:00,1859183424,1072667842,231964828.3,116163500.2,189422.4529,0,35521188.6
 01/19  07:00:00,1858924246,1178455840,232626510.9,116150222.8,378804.5267,0,72084176.64
 01/19  08:00:00,2626505341,998956990.2,234029723.7,116147830.7,2100172.29,0,89064567.09
 01/19  09:00:00,3409808526,808324589.4,235780262.9,116188159.8,6999914.491,0,342080101.9
 01/19  10:00:00,3588990812,823201861,175106875.1,117008323.1,8036100.872,0,399247625.5
 01/19  11:00:00,3576203166,840724732.8,170662340.8,116928252.7,9518501.061,0,385024694.1
 01/19  12:00:00,3592063061,853215780.7,170626019.9,116880539.5,9782957.421,0,420164567
 01/19  13:00:00,3447269048,855636330.9,170627164.9,116874260.2,8692693.096,0,374566193.1
 01/19  14:00:00,3616022803,863011207.7,170438788.7,116817911.5,9782863.459,0,403343010
 01/19  15:00:00,3641584017,898677132.1,175236475.1,116744442.5,9518452.951,0,402627670.8
 01/19  16:00:00,3659820193,930614354.9,175315028.4,116702570.5,8776452.709,0,156628458.9
 01/19  17:00:00,2839135972,1228561952,172233916.4,116576614.7,7644892.144,0,121439228.7
 01/19  18:00:00,2871199212,1308377194,176269536,116510555.3,5156569.987,0,89361306.5
 01/19  19:00:00,2535185482,1112520467,243559638.3,115940760.7,2364913.25,0,73181987.35
 01/19  20:00:00,2547351520,1061149609,249197354.6,115939400.8,2267226.387,0,86726989.55
 01/19  21:00:00,2540385030,1039726149,251349731.1,115928081.7,2234457.913,0,61332402.52
 01/19  22:00:00,2398613883,1020784691,252115189.8,115919335.4,1482429.451,0,60671553.83
 01/19  23:00:00,2325101353,1020832520,251945353.7,115922488.9,189286.852,0,47139458.07
 01/19  24:00:00,1983158841,1082856923,251240340.6,115898646.2,189322.0979,0,60469512.73
 01/20  01:00:00,1955795504,1098970748,253026846.7,115825162.3,378774.0565,0,60465273.72
 01/20  02:00:00,1958439024,1112445378,253331159.2,115848229.4,189375.9305,0,35525212.9
 01/20  03:00:00,1958913061,1126532263,253143741.4,115856280.6,189427.0279,0,72085148.17
 01/20  04:00:00,1958046618,1129081743,253802750.4,115840760.8,189415.0644,0,60466954.16
 01/20  05:00:00,1969073506,1129355629,253484933.8,115838957.8,288571.8562,0,35524561.48
 01/20  06:00:00,1964431732,1132021104,253221644.5,115838564.5,279636.4935,0,60466300.43
 01/20  07:00:00,1960965995,1314605768,253045183.5,115838390.5,189423.8501,0,72086819.75
 01/20  08:00:00,2681145193,1181894078,248938888.9,115808583.5,2190982.275,0,82763033.32
 01/20  09:00:00,3435339980,1025345729,252125099.2,115814208,7097472.641,0,348942223.6
 01/20  10:00:00,3625212402,1026742837,170087060.4,116226799.6,8034760.738,0,372038470.2
 01/20  11:00:00,3632811806,996872983.2,174809529.8,116431832.4,9305840.755,0,403077838.4
 01/20  12:00:00,3645033235,985351126.1,175205158.6,116473554.9,9986515.772,0,403863700
 01/20  13:00:00,3483460761,937871799.8,175473376.5,116533585.2,8458862.409,0,400532136.7
 01/20  14:00:00,3633252833,808507877.3,170629885.4,116663143.5,9986636.152,0,403329715.6
 01/20  15:00:00,3648127567,737554844.8,173011612.5,116882777.6,9304831.903,0,402655491.1
 01/20  16:00:00,3665826457,733505856.9,175579421.9,117071004.5,9000011.974,0,157128314.6
 01/20  17:00:00,2835352598,1076299248,171274413.5,116822297.1,7645560.45,0,121273286.5
 01/20  18:00:00,2842759621,1282632261,173639307.8,116437594.8,5021186.265,0,89350273.31
 01/20  19:00:00,2505493797,1078344877,247298748.1,115848013.4,2364922.488,0,73117753.92
 01/20  20:00:00,2505016428,1034506694,254107141.9,115844881.8,2365267.108,0,61342471.86
 01/20  21:00:00,2483048277,1018351196,246440728.3,115871434.5,2365012.914,0,86343753.47
 01/20  22:00:00,2331654368,1006223706,245132719.4,115910182.1,1277058.142,0,36003023.98
 01/20  23:00:00,2255946249,1009042180,245294427.9,115917389,189270.5907,0,72125848.76
 01/20  24:00:00,1911580544,1084283577,245018359.1,115923754.7,378677.0443,0,60478436.89
 01/21  01:00:00,1885606778,1082042576,243898906.9,115921208.9,189365.2322,0,35523660.23
 01/21  02:00:00,1877907981,1084245014,243697475.6,115920388.1,189418.1901,0,60471202.72
 01/21  03:00:00,1869651035,1095302916,242099789.9,115939496.6,189407.1808,0,72088695.78
 01/21  04:00:00,1864473476,1102185600,241418633.4,115954479.9,213418.0527,0,36066351.18
 01/21  05:00:00,1858319673,1111508570,241353723.6,115955295,354823.2515,0,59929915.65
 01/21  06:00:00,1852264858,1118976805,241392839.4,115955648.8,189418.3505,0,60473280.4
 01/21  07:00:00,1870319889,1274012160,240913107.6,115958144,189404.9992,0,70758102.01
 01/21  08:00:00,2154226797,1195078876,236512634.1,116010845.6,383004.5346,0,36860360.32
 01/21  09:00:00,2579895159,977773954.6,231467174,116171252.9,2614232.105,0,338215783.3
 01/21  10:00:00,2754463338,889097215.4,173535967.9,117415042,3389595.251,0,340346327.7
 01/21  11:00:00,2732369984,820186064.1,171910231.1,119586569.4,3852694.789,0,341002249.2
 01/21  12:00:00,2627136830,792954383.6,102987872.3,125232343.2,3786803.774,0,366686602.3
 01/21  13:00:00,2385410916,758180402.6,29742264.66,131119544,2985608.33,0,366448997.8
 01/21  14:00:00,2337953328,764757732.2,5146476.339,132957320.9,2947124.828,0,339447987.5
 01/21  15:00:00,2326634725,791993049.7,0,138392577.7,3049813.806,0,366355659.1
 01/21  16:00:00,2328167818,810659162,0,138318521.7,2794703.038,0,105206714.6
 01/21  17:00:00,2341044469,836616342.5,0,138054576.3,3049773.62,0,109236006
 01/21  18:00:00,2136748984,878121019.8,918001.768,116689667.7,1277253.48,0,89634275.52
 01/21  19:00:00,1588085787,1134764768,57960981.13,115547777.8,1490830.789,0,72878962.73
 01/21  20:00:00,1787562905,1198405302,193918512.9,115892541.9,189361.6105,0,60514578.54
 01/21  21:00:00,1827247146,1164601063,229578093.4,116162133.2,189416.1807,0,60470795.12
