Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/14  12:00:00,72376159.01,173431472.4,0,0,0,63544633.82
 01/14  13:00:00,65658462.39,177453794.6,0,0,0,59446204.5
 01/14  14:00:00,61544261.64,170568021.3,0,0,0,87737688.34
 01/14  15:00:00,58228880.9,160491670.6,0,0,0,88618302.37
 01/14  16:00:00,58059598.02,158879886.6,0,0,0,31426095.04
 01/14  17:00:00,65962641.62,174057848.1,0,0,0,26315705.4
 01/14  18:00:00,69528361.66,188513955,0,0,0,21263589.27
 01/14  19:00:00,66704089.83,224238610.3,0,0,0,15881443.02
 01/14  20:00:00,64348317.19,239948955.5,0,0,0,11096579.05
 01/14  21:00:00,61071759.12,241996752.8,0,0,0,38347761.08
 01/14  22:00:00,57526207.91,244287598.6,0,0,0,38452708.52
 01/14  23:00:00,39245164.56,254079775.1,0,0,0,41046946.19
 01/14  24:00:00,32717186.32,268805781.2,0,0,0,6338475.657
 01/15  01:00:00,27833833.74,259449631,0,0,0,2592000
 01/15  02:00:00,15545880.84,0,0,0,0,2592000
 01/15  03:00:00,17252264.42,0,0,0,0,2592000
 01/15  04:00:00,18219684.66,69985918.82,0,0,0,2592000
 01/15  05:00:00,23469253.98,55289902.19,0,0,0,2592000
 01/15  06:00:00,40905542.18,304473862.3,0,0,0,2592000
 01/15  07:00:00,44820105.5,239823388.6,0,0,0,2592000
 01/15  08:00:00,44617512.86,240938565.5,0,0,0,6949037.589
 01/15  09:00:00,48682556.07,215605016.2,0,0,0,15712563.87
 01/15  10:00:00,53081098.1,172264748.8,0,0,0,15717159.22
 01/15  11:00:00,62122522.12,153856980.9,0,0,0,11030990.42
 01/15  12:00:00,71454764.78,141792236.7,0,0,0,63779280.91
 01/15  13:00:00,64602780.22,133678310,0,0,0,57790728.04
 01/15  14:00:00,60411044.13,119531410.8,0,0,0,87592036.69
 01/15  15:00:00,57039961.9,102775639.9,0,0,0,91145777.12
 01/15  16:00:00,56831997.94,95736352.57,0,0,0,29860751.63
 01/15  17:00:00,64016539.16,114123168.5,0,0,0,26321216.96
 01/15  18:00:00,66579944.75,131766372.6,0,0,0,21271860.49
 01/15  19:00:00,63527997.42,154127345.5,0,0,0,15943214.34
 01/15  20:00:00,61123808.79,168472759.5,0,0,0,11310931.83
 01/15  21:00:00,57910460.29,172636951.4,0,0,0,39697286.22
 01/15  22:00:00,54307147.11,175751595.7,0,0,0,39177706.45
 01/15  23:00:00,38350572.04,167013273.2,0,0,0,41127287.87
 01/15  24:00:00,31744284.04,177154585.2,0,0,0,4717972.026
 01/16  01:00:00,27076436.21,184104184.1,0,0,0,2592000
 01/16  02:00:00,15568883.38,0,0,0,0,2592000
 01/16  03:00:00,17291348.3,0,0,0,0,2592000
 01/16  04:00:00,18152191,54876544.22,0,0,0,2592000
 01/16  05:00:00,23377328.47,42389786.7,0,0,0,2592000
 01/16  06:00:00,40449169.94,242614646,0,0,0,2592000
 01/16  07:00:00,44273818.68,183489731.9,0,0,0,2592000
 01/16  08:00:00,44108311.42,188226495.1,0,0,0,6945759.244
 01/16  09:00:00,48188494.67,165833959.5,0,0,0,15715020.23
 01/16  10:00:00,52638331.36,124625085.8,0,0,0,15717739.14
 01/16  11:00:00,61701314.47,105844177,0,0,0,11025609.28
 01/16  12:00:00,71013013.75,92109824.7,0,0,0,63829433.05
 01/16  13:00:00,64061206.13,72633007.31,0,0,0,57837163.18
 01/16  14:00:00,59747877.2,47291058.35,0,0,0,87717809.69
 01/16  15:00:00,56447351.54,37497448.02,0,0,0,91246611.74
 01/16  16:00:00,56344900.72,35388286.15,0,0,0,29825538.57
 01/16  17:00:00,63524033.53,43780799.28,0,0,0,26322073.25
 01/16  18:00:00,65861455.42,52280959.65,0,0,0,21273366.62
 01/16  19:00:00,62608409.29,52320906.58,0,0,0,15927390.07
 01/16  20:00:00,59989317.53,50789756.17,0,0,0,13303413.21
 01/16  21:00:00,56755400.5,55066276.05,0,0,0,37395751.25
 01/16  22:00:00,53179067.39,54998478.47,0,0,0,40714773.67
 01/16  23:00:00,37276675.41,56122032.12,0,0,0,41197288.89
 01/16  24:00:00,30743464.28,67424955.92,0,0,0,3627320.015
 01/17  01:00:00,25865517.95,93838454.23,0,0,0,2592000
 01/17  02:00:00,15671639.71,0,0,0,0,2592000
 01/17  03:00:00,17417411.98,0,0,0,0,2592000
 01/17  04:00:00,18098287,33693031.51,0,0,0,2592000
 01/17  05:00:00,29168960.57,116218438.1,0,0,0,2592000
 01/17  06:00:00,42777276.4,176043917.7,0,0,0,2592000
 01/17  07:00:00,45569959.86,114007233.2,0,0,0,6933956.262
 01/17  08:00:00,43965022.12,111308353,0,0,0,15697641.39
 01/17  09:00:00,48184267.23,104502402.8,0,0,0,32349056.16
 01/17  10:00:00,52898713.6,82750936.78,0,0,0,13300283.19
 01/17  11:00:00,62431553.94,51037677.66,0,0,0,9671631.495
