FullServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),hospital,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),LargeHotel,Cooling:Electricity [J](Hourly),Gas:Facility [J](Hourly),LargeOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MediumOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MitriseAppartment,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),OutPatient,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),PrimarySchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),QuickServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SecondSchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallHotel,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Stand-aloneRetail,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),StripMall,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SuperMarket,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),WareHouse,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly)
243224926.3,0,243224926.3,2503417759,1097686021,1405731738,2941353520,533161204.2,2408192316,0,0,0,0,0,0,319538013.6,0,319538013.6,186917731.1,8929884.444,177987846.7,0,0,0,117183868.4,0,117183868.4,22891714.13,0,22891714.13,115246455.1,275281.7267,114971173.4,0,0,0,117112832.5,0,117112832.5,120531009.4,0,120531009.4,16570818.12,0,16570818.12,441776997.3,0,441776997.3
268608513.9,0,268608513.9,2479061034,1002581459,1476479575,2280868848,320499110.2,1960369738,76451639.3,0,76451639.3,7024147.295,0,7024147.295,350071143.8,0,350071143.8,239279627.6,10918891.58,228360736.1,4631435.818,0,4631435.818,133837535.1,0,133837535.1,72760944.22,0,72760944.22,125398586.9,135602.8881,125262984,0,0,0,169208154.4,0,169208154.4,182137148.7,0,182137148.7,108154933.2,0,108154933.2,592954824.5,0,592954824.5
306284130.8,0,306284130.8,2493728054,987703681.3,1506024373,1359610412,233819505.4,1125790907,371345409.6,0,371345409.6,16297582.4,0,16297582.4,363648435.5,0,363648435.5,193342879.9,7999461.994,185343417.9,22551461.57,0,22551461.57,165276836,0,165276836,77035908.85,0,77035908.85,129555741.6,75185.62698,129480556,159218.6308,0,159218.6308,216578057,0,216578057,210342369,0,210342369,127405915,0,127405915,499428527.1,0,499428527.1
0,0,0,2516342289,979475774.8,1536866515,967259538.5,179190750.4,788068788.1,584686993,0,584686993,15162906.84,0,15162906.84,370958426.5,0,370958426.5,244985658,9991681.326,234993976.7,24928070.25,0,24928070.25,0,0,0,135271221.3,0,135271221.3,132814822.6,31731.5548,132783091,998290.6684,0,998290.6684,217721504.8,0,217721504.8,235649334.3,0,235649334.3,256775150.4,0,256775150.4,606003887.1,0,606003887.1
0,0,0,2555527653,1006389031,1549138623,868866113.6,151330981.9,717535131.7,785789213.2,0,785789213.2,21754277.66,0,21754277.66,370119657.2,0,370119657.2,197439204.9,7373730.253,190065474.6,32004344,0,32004344,0,0,0,142302948.6,0,142302948.6,132174202.2,1066.09526,132173136.1,3259003.348,0,3259003.348,252535280.2,0,252535280.2,246810818.1,0,246810818.1,253439645.7,0,253439645.7,495241088,0,495241088
0,0,0,2578553841,991040244.8,1587513597,779950353.6,136536865.5,643413488.1,873330687.2,0,873330687.2,18200618.1,0,18200618.1,375647448.6,0,375647448.6,248847080.8,8112860.558,240734220.2,59525027.78,0,59525027.78,0,0,0,214469353.7,0,214469353.7,135246709,0,135246709,5270533.078,0,5270533.078,250642183.5,0,250642183.5,271194326.9,0,271194326.9,241027718,0,241027718,603011243.7,0,603011243.7
0,0,0,2487190786,927658486.9,1559532299,923316744,139539242.2,783777501.8,1204739651,0,1204739651,27973587.71,0,27973587.71,393484954.9,0,393484954.9,285024890.2,8996679.051,276028211.1,161390768.4,0,161390768.4,0,0,0,249252601.3,0,249252601.3,144021031.5,0,144021031.5,7925391.352,0,7925391.352,286654108.3,0,286654108.3,280233337.2,0,280233337.2,405984210.3,0,405984210.3,550175617,0,550175617
344236378.5,60820.18623,344175558.4,3229858936,836832002.3,2393026934,1376495248,198811963.8,1177683284,1412301878,0,1412301878,24833202.99,0,24833202.99,410410323,0,410410323,441514939.7,17220058.13,424294881.5,204879719.4,0,204879719.4,191783816.2,0,191783816.2,386294774.4,0,386294774.4,149830354.2,0,149830354.2,12200745.98,0,12200745.98,273363108.6,0,273363108.6,295537412.2,0,295537412.2,443678181.7,0,443678181.7,721932007.1,0,721932007.1
335823237.2,50208.86891,335773028.3,2588889075,795545364.6,1793343711,2312861048,420007179.4,1892853869,9660412489,0,9660412489,5481846.683,0,5481846.683,422159124.1,0,422159124.1,492437038.9,30889733.69,461547305.2,2813157973,12882.29583,2813145091,171506355.7,0,171506355.7,10151003306,0,10151003306,154060872.8,29055.38657,154031817.4,82567641.59,0,82567641.59,1027814110,0,1027814110,1033653892,0,1033653892,1817820499,0,1817820499,854804410.9,0,854804410.9
310375196.7,64198.04724,310310998.7,2485066565,777475197.3,1707591367,3771531617,608247012.7,3163284604,6523612494,0,6523612494,179494050.1,0,179494050.1,437521450.6,0,437521450.6,479754252.4,36087654.25,443666598.1,1382712725,4985.24475,1382707740,158441861,0,158441861,6865218175,0,6865218175,147168777,147565.24,147021211.8,82379212.58,0,82379212.58,791881802.5,0,791881802.5,822787115.8,0,822787115.8,1639330434,0,1639330434,826541516.4,0,826541516.4
317528749.3,12826.95157,317515922.3,2408157597,718642355.4,1689515242,3532046575,407459877.6,3124586697,3755127116,0,3755127116,171161722.5,0,171161722.5,460643698,0,460643698,455204029.5,39189713.28,416014316.2,1190300069,12414.09063,1190287655,168656199.7,0,168656199.7,6275791001,0,6275791001,122950517.2,481005.1257,122469512.1,49470333.71,0,49470333.71,685192814.4,0,685192814.4,705687339.2,0,705687339.2,1506085889,0,1506085889,818328292.1,0,818328292.1
326805782.3,0,326805782.3,2352923724,682779976.8,1670143747,3330142500,316996888.6,3013145612,3682404800,0,3682404800,172293423,0,172293423,469734080.3,0,469734080.3,439849379.1,42490862.11,397358517,1161571499,7256.459734,1161564242,174609761.5,0,174609761.5,6303313118,0,6303313118,129167146.6,7015262.627,122151884,40110135.27,0,40110135.27,560633677.9,0,560633677.9,572108789.5,0,572108789.5,1354209619,0,1354209619,812553431.5,0,812553431.5
330195365.6,28978.11389,330166387.5,2303857077,716522322.3,1587334754,3048221206,216271913.5,2831949292,3361750629,0,3361750629,163611350.5,0,163611350.5,458298155,0,458298155,428624398.1,44006465.76,384617932.3,1094814997,4534.761016,1094810463,162430364.8,0,162430364.8,6064041359,0,6064041359,129354115.4,7677219.113,121676896.3,34093418.26,0,34093418.26,520655469.6,0,520655469.6,525696642.1,0,525696642.1,1284047340,0,1284047340,779401331.6,0,779401331.6
297257765.4,0,297257765.4,2278767536,771061582.9,1507705954,2697190651,170241480.3,2526949171,2999141205,0,2999141205,150209236.5,0,150209236.5,442764702.7,0,442764702.7,418891361,46093449.47,372797911.5,976709838.4,0,976709838.4,143417681.7,0,143417681.7,5674420440,0,5674420440,126085867.7,7856630.707,118229236.9,29544796.52,0,29544796.52,474023912.4,0,474023912.4,473219727.9,0,473219727.9,1205633712,0,1205633712,733247920,0,733247920
263668365.5,0,263668365.5,2261274571,822585014.8,1438689556,2682661967,169577157.9,2513084809,3059520931,0,3059520931,137179312.7,0,137179312.7,428895415.7,0,428895415.7,406951888.7,49049251.42,357902637.3,928314994.9,0,928314994.9,128438565.7,0,128438565.7,5438882964,0,5438882964,117816634,7391727.896,110424906.1,30739745.37,0,30739745.37,444467334.1,0,444467334.1,438177603.1,0,438177603.1,1155322745,0,1155322745,699457254.8,0,699457254.8
271851155.5,0,271851155.5,2248574135,843212378.3,1405361756,2636063206,170186279.2,2465876927,2616766004,0,2616766004,130468350.2,0,130468350.2,422820481.4,0,422820481.4,398705268.9,50406501.75,348298767.1,964493431.1,0,964493431.1,128725102.3,0,128725102.3,5435790855,0,5435790855,112495128.6,7370527.534,105124601.1,23465140.2,0,23465140.2,427847862.5,0,427847862.5,418045635.2,0,418045635.2,1128083063,0,1128083063,668195265.2,0,668195265.2
294470219.8,0,294470219.8,2234313147,846427676.8,1387885470,2619034650,164512339.1,2454522311,2556201222,0,2556201222,128118764.6,0,128118764.6,422671831.2,0,422671831.2,397606288.7,49303558.41,348302730.3,963619325.6,0,963619325.6,145978296.7,0,145978296.7,5409140309,0,5409140309,111973707.5,7443202.779,104530504.7,21851982.09,0,21851982.09,427492172,0,427492172,416609161.4,0,416609161.4,1114714941,0,1114714941,662565505.2,0,662565505.2
310640748.8,0,310640748.8,2223761142,849267084.6,1374494058,2641296982,163044102.4,2478252880,2523850624,0,2523850624,126217975.3,0,126217975.3,420368718.3,0,420368718.3,398462619.9,48535300.53,349927319.4,973438056.3,0,973438056.3,153722580.2,0,153722580.2,5210258306,0,5210258306,116394671.1,7503099.832,108891571.2,20889970.55,0,20889970.55,417057909.2,0,417057909.2,407091586,0,407091586,1094120200,0,1094120200,659976664.1,0,659976664.1
302952912.7,30235.85724,302922676.8,2222194597,850426079,1371768518,2543907693,156883911.4,2387023782,2588797787,0,2588797787,124313901.2,0,124313901.2,414267592.6,0,414267592.6,405669735.8,44086053.84,361583682,980699453.3,0,980699453.3,153262761.7,0,153262761.7,4902368158,0,4902368158,113581764.9,4467767.069,109113997.8,20775292.19,0,20775292.19,449104844.6,0,449104844.6,442549052,0,442549052,1095870167,0,1095870167,668286131.8,0,668286131.8
283568682.8,0,283568682.8,2220962601,852728423.3,1368234177,2711108605,248558897.7,2462549708,2828439725,0,2828439725,126882449.2,0,126882449.2,399905607.7,0,399905607.7,420364102,37872994.74,382491107.2,1086630926,0,1086630926,139035925.7,0,139035925.7,5343363004,0,5343363004,114758974.9,119619.7037,114639355.2,36934927.83,0,36934927.83,503056518.6,0,503056518.6,500492196.6,0,500492196.6,1107673858,0,1107673858,653030359.1,0,653030359.1
259672543.8,14288.89606,259658254.9,2267683575,825198109.7,1442485465,3557031248,413203953.4,3143827294,3271035733,0,3271035733,133495113.8,0,133495113.8,386763609.7,0,386763609.7,235069217.1,12937138.9,222132078.2,1137729440,0,1137729440,135924117.5,0,135924117.5,5409409046,0,5409409046,130953567.3,101934.9812,130851632.3,45447764.68,0,45447764.68,562183136.7,0,562183136.7,565615338.7,0,565615338.7,1156619681,0,1156619681,628072480.1,0,628072480.1
264298513.2,0,264298513.2,2240940870,808088001.9,1432852869,3072696056,435041731.7,2637654324,3394383752,0,3394383752,136159743.3,0,136159743.3,388875300.9,0,388875300.9,228945970.5,7646962.708,221299007.8,1163299965,0,1163299965,135270570.8,0,135270570.8,5447769141,0,5447769141,133519089.1,174592.4393,133344496.7,47934430.17,0,47934430.17,602271710.6,0,602271710.6,611461422.7,0,611461422.7,1187817017,0,1187817017,760550289.5,0,760550289.5
264328957.2,0,264328957.2,2305232016,781260027.4,1523971989,3108957744,514897808.4,2594059936,4130626688,0,4130626688,141575833.2,0,141575833.2,391617247,0,391617247,256223843.7,5854366.634,250369477,1178289065,0,1178289065,143357244.5,0,143357244.5,5488964717,0,5488964717,139206351.1,291913.4115,138914437.7,50935716.71,0,50935716.71,607397044.1,0,607397044.1,620150874.7,0,620150874.7,1222524293,0,1222524293,653046353.6,0,653046353.6
287790350.6,0,287790350.6,2301934517,768185672,1533748845,3703940303,628472645.1,3075467658,4259137785,0,4259137785,143658202.5,0,143658202.5,397245555.3,0,397245555.3,221053762.2,4178001.788,216875760.4,0,0,0,146029116,0,146029116,24142205.49,0,24142205.49,140780237.6,461334.2607,140318903.3,52627344.23,0,52627344.23,55583044.39,0,55583044.39,43186355.57,0,43186355.57,1160447514,0,1160447514,780667802.6,0,780667802.6
300762194.9,0,300762194.9,2362696563,744117275.8,1618579287,3136295004,463736977.4,2672558026,71378188.98,0,71378188.98,3549272.468,0,3549272.468,411831591.6,0,411831591.6,188593125.5,875167.2542,187717958.2,13401456.42,0,13401456.42,151783728.7,0,151783728.7,57319156.62,0,57319156.62,146348204.7,190887.5903,146157317.1,0,0,0,179910440.8,0,179910440.8,190913382.3,0,190913382.3,55651594.08,0,55651594.08,669307533.1,0,669307533.1
313440563.8,0,313440563.8,2363674164,724711926.3,1638962237,2414987426,258072802.2,2156914623,252827025.5,0,252827025.5,20691563.52,0,20691563.52,426786934.8,0,426786934.8,267947671.4,876939.8049,267070731.6,26000071.44,0,26000071.44,160961642.2,0,160961642.2,103360165.5,0,103360165.5,152449091.1,62108.80245,152386982.3,321483.4049,0,321483.4049,274106233.7,0,274106233.7,272682402,0,272682402,264577208.7,0,264577208.7,795389929.2,0,795389929.2
352726733,0,352726733,2370176749,713959810.9,1656216938,1267609877,178440281.9,1089169595,799015235.4,0,799015235.4,22448287.92,0,22448287.92,439915724.7,0,439915724.7,231398094.3,282088.6043,231116005.7,61267663.79,0,61267663.79,194464655.5,0,194464655.5,124132948.9,0,124132948.9,156346428.6,6671.95901,156339756.6,4048967.118,0,4048967.118,301401513.2,0,301401513.2,320508056.3,0,320508056.3,372738633.9,0,372738633.9,680509193.9,0,680509193.9
0,0,0,2387887469,708732686.9,1679154782,908903032.8,127764243.1,781138789.7,864580755.9,0,864580755.9,30123795.71,0,30123795.71,446122419.3,0,446122419.3,289515861.5,540190.311,288975671.2,154601464.8,0,154601464.8,0,0,0,202983699.2,0,202983699.2,159325173.4,0,159325173.4,8819862.897,0,8819862.897,338782924.1,0,338782924.1,334554725.4,0,334554725.4,341112898.2,0,341112898.2,804565630.4,0,804565630.4
0,0,0,2410145259,703385021.5,1706760237,828346231.4,101833994.3,726512237.1,1231258805,0,1231258805,27624192.41,0,27624192.41,450499065.2,0,450499065.2,234265373.3,223801.8092,234041571.5,180924004.8,0,180924004.8,0,0,0,245194367.6,0,245194367.6,161504010.2,0,161504010.2,11218448.02,0,11218448.02,332607397.5,0,332607397.5,357986584.7,0,357986584.7,474950635.8,0,474950635.8,688706938.1,0,688706938.1
0,0,0,2425030184,665134537.5,1759895647,773912624.4,85612694.1,688299930.3,1239236503,0,1239236503,35073190.72,0,35073190.72,459331742.1,0,459331742.1,321272019,107138.3169,321164880.7,253216346.2,0,253216346.2,0,0,0,334608100.3,0,334608100.3,165840694.1,0,165840694.1,15305920.04,0,15305920.04,401141689.8,0,401141689.8,395521411.2,0,395521411.2,521699689.3,0,521699689.3,827520496.1,0,827520496.1
0,0,0,2361671515,666380864.9,1695290651,879507473.4,94329581.88,785177891.5,1622129453,0,1622129453,31992174.97,0,31992174.97,463283351.8,0,463283351.8,441657785.6,0,441657785.6,261333570.9,0,261333570.9,0,0,0,381945094.5,0,381945094.5,168642148.1,0,168642148.1,16596547.89,0,16596547.89,436762964.9,0,436762964.9,472585028.6,0,472585028.6,436967888.5,0,436967888.5,720044392.7,0,720044392.7
372671028.8,77567.99692,372593460.8,3058073991,680728831.5,2377345159,1392452043,169023689.2,1223428353,1455959904,0,1455959904,38949336.93,0,38949336.93,456135349.9,0,456135349.9,462652820.9,0,462652820.9,338931071.2,0,338931071.2,209727916.9,0,209727916.9,444426160.7,0,444426160.7,165220082.4,0,165220082.4,19224757.83,0,19224757.83,554041210.5,0,554041210.5,541458146.7,0,541458146.7,574357588.4,0,574357588.4,844734705.7,0,844734705.7
342243344.2,52819.05649,342190525.2,2577939280,778404864.5,1799534415,2295266424,369733752.1,1925532672,8386050554,0,8386050554,4449749.58,0,4449749.58,446545259.3,0,446545259.3,462652820.9,0,462652820.9,2851118906,15306.51633,2851103600,176260982,0,176260982,10181418231,0,10181418231,159232205.1,0,159232205.1,88463606.87,0,88463606.87,1410341487,0,1410341487,1436506793,0,1436506793,1892914038,0,1892914038,907081197.3,0,907081197.3
306254641.6,67348.70163,306187292.9,2486084835,817126878.1,1668957957,3696914798,563798517.6,3133116280,5910238980,0,5910238980,167563625.7,0,167563625.7,446236743,0,446236743,462652820.9,0,462652820.9,1434060517,4399.956044,1434056117,157056887.5,0,157056887.5,6815481128,0,6815481128,147153272.4,97192.54804,147056079.8,86311018.18,0,86311018.18,1169450352,0,1169450352,1207836085,0,1207836085,1647975869,0,1647975869,839416085.3,0,839416085.3
295173910.6,15491.46498,295158419.1,2414426631,858143378.9,1556283252,3415184134,403803228.7,3011380905,3089242505,0,3089242505,140428037.6,0,140428037.6,439570396.1,0,439570396.1,462652820.9,0,462652820.9,1098728089,14085.27235,1098714003,156156437.8,0,156156437.8,5807505753,0,5807505753,114306545.2,668232.2801,113638313,48590550.5,0,48590550.5,1048058578,0,1048058578,1073093795,0,1073093795,1445462789,0,1445462789,753226735,0,753226735
289891004.8,0,289891004.8,2399675311,911860470.7,1487814840,3088394264,320058740.8,2768335524,2651626888,0,2651626888,122531951.5,0,122531951.5,426035447.8,0,426035447.8,462652820.9,0,462652820.9,1014907338,8671.072553,1014898667,153139330.1,0,153139330.1,5541037201,6241.828927,5541030959,113747887,7525081.838,106222805.2,36848675.23,0,36848675.23,888822892.5,0,888822892.5,896256411.4,0,896256411.4,1237796661,0,1237796661,679406922.7,0,679406922.7
294963191.1,31272.34169,294931918.8,2346097971,932409325.8,1413688645,2889915302,220589735.3,2669325567,2424116448,0,2424116448,115026860,0,115026860,413626971.9,0,413626971.9,463125682.2,472861.3473,462652820.9,967241218.5,5111.863341,967236106.7,141749068.8,0,141749068.8,5365649761,4293.023374,5365645468,114535577.4,8194941.159,106340636.2,30672079.55,0,30672079.55,779406036.2,0,779406036.2,772190457.7,0,772190457.7,1169680599,0,1169680599,643807428.8,0,643807428.8
264771185,0,264771185,2313664443,967417720.1,1346246723,2540229883,174772765.2,2365457118,2209434762,0,2209434762,105407617,0,105407617,400361095.1,0,400361095.1,471919225.1,9266404.187,462652820.9,861554662.8,0,861554662.8,124204940.1,0,124204940.1,5047966763,0,5047966763,112270053.5,8351617.059,103918436.5,26190762.93,0,26190762.93,680414006,0,680414006,662985187.8,0,662985187.8,1096901331,0,1096901331,604804329.8,0,604804329.8
230968353.2,0,230968353.2,2298354621,1019095389,1279259232,2519954435,176437218.6,2343517217,2153438676,0,2153438676,92268844.9,0,92268844.9,384752865.2,0,384752865.2,479920962.7,17268141.8,462652820.9,808406736.7,0,808406736.7,109198121,0,109198121,4803826540,0,4803826540,104861221.8,7924056.664,96937165.17,27105113.74,0,27105113.74,623549487.8,0,623549487.8,598787669.9,0,598787669.9,1040820275,0,1040820275,567581252.6,0,567581252.6
239077442.7,0,239077442.7,2288299514,1042161214,1246138301,2479357962,177380052,2301977910,1871825201,0,1871825201,85469605.18,0,85469605.18,377622021.2,0,377622021.2,486350138.3,23697317.4,462652820.9,843930832.8,0,843930832.8,109279561.8,0,109279561.8,4801304829,0,4801304829,98824882.46,7806900.703,91017981.76,19823177.09,0,19823177.09,578849485.1,0,578849485.1,547866149.8,0,547866149.8,1011896293,0,1011896293,533380261,0,533380261
266425124.2,0,266425124.2,2267496106,1019545914,1247950192,2487381793,166458503.2,2320923290,1908391788,0,1908391788,88378426.52,0,88378426.52,382669013.4,0,382669013.4,438895910.4,31361112.09,407534798.3,865128336,0,865128336,129265116.7,0,129265116.7,4875162745,0,4875162745,99997204,7780073.465,92217130.54,18699721.2,0,18699721.2,527661138.3,0,527661138.3,495661711,0,495661711,1012928900,0,1012928900,540796710.8,0,540796710.8
285648474.1,0,285648474.1,2261361307,1006180028,1255181279,2518793983,154765057,2364028926,1998382675,0,1998382675,90329854.76,0,90329854.76,386026962.3,0,386026962.3,413779550.8,36770797.77,377008753,887957499.3,0,887957499.3,138749881,0,138749881,4743108318,0,4743108318,105738077.8,7799239.85,97938837.94,18366938.54,0,18366938.54,488495309.6,0,488495309.6,459957881.1,0,459957881.1,1001142584,0,1001142584,553464414.2,0,553464414.2
294063690.7,31217.93761,294032472.8,2228020481,920134244.5,1307886236,2520646147,135538045.6,2385108101,2348653483,0,2348653483,106525657.5,0,106525657.5,399970195.3,0,399970195.3,423495118.9,35132440.19,388362678.7,967065724.9,0,967065724.9,147875534.8,0,147875534.8,4745404479,0,4745404479,110161937,4567615.059,105594321.9,20486504.31,0,20486504.31,510976056.6,0,510976056.6,489936575.7,0,489936575.7,1058566915,0,1058566915,618528294.3,0,618528294.3
295122990,0,295122990,2186888488,802941856.4,1383946631,2797572965,210739648.7,2586833316,2993654227,0,2993654227,134534319.9,0,134534319.9,414278756.9,0,414278756.9,436821475.4,31450852.42,405370622.9,1166341525,0,1166341525,145840055.9,0,145840055.9,5610155383,0,5610155383,121136977.2,115216.2532,121021760.9,39831889.48,0,39831889.48,552014400.1,0,552014400.1,539038902.5,0,539038902.5,1144041908,0,1144041908,681987487.3,0,681987487.3
288329682,6044.433581,288323637.5,2196286402,663778400,1532508002,3709485107,358173210.1,3351311897,3681863125,0,3681863125,162412429.3,0,162412429.3,424743475.7,0,424743475.7,233455640.5,8616063.412,224839577.1,1292731430,0,1292731430,152939985.5,0,152939985.5,6018715111,0,6018715111,145364420.8,63768.77246,145300652,51049480.84,0,51049480.84,595870447.4,0,595870447.4,593089693.3,0,593089693.3,1252179620,0,1252179620,713657643.3,0,713657643.3
299404601.6,0,299404601.6,2154677200,601036701.2,1553640499,3212301728,368251406.3,2844050322,3816711683,0,3816711683,174262670.6,0,174262670.6,437647048.8,0,437647048.8,225702724.5,1452054.948,224250669.5,1337174339,0,1337174339,156130669.2,0,156130669.2,6171122761,0,6171122761,151360730.1,124745.2348,151235984.9,54679833.87,0,54679833.87,648523181.7,0,648523181.7,654019182.6,0,654019182.6,1305458387,0,1305458387,887129450.2,0,887129450.2
293647942,0,293647942,2243066042,608372998.6,1634693043,3188659944,446014491.6,2742645452,4193927959,0,4193927959,174290435.4,0,174290435.4,435226970.6,0,435226970.6,294112262.9,0,294112262.9,1315374880,0,1315374880,160885076.6,0,160885076.6,6076817927,0,6076817927,155563841.1,221803.3576,155342037.7,57011904.17,0,57011904.17,698018962,0,698018962,707710435.2,0,707710435.2,1320791101,0,1320791101,753309933.7,0,753309933.7
319470944.5,0,319470944.5,2231365389,576150624.3,1655214764,3810024094,557995799.9,3252028294,4396983740,0,4396983740,178281253.5,0,178281253.5,444578473.7,0,444578473.7,286097731.1,268411.5232,285829319.6,0,0,0,165019588.6,0,165019588.6,40769350.04,0,40769350.04,159529929.1,250502.2137,159279426.9,59028202.11,0,59028202.11,120207620.5,0,120207620.5,110468795.4,0,110468795.4,1268113712,0,1268113712,897366383.4,0,897366383.4
346436991.5,0,346436991.5,2355428822,528085550.8,1827343271,3349190930,388693017.5,2960497912,148441893.5,0,148441893.5,12302455.95,0,12302455.95,479569181.4,0,479569181.4,253026362.3,112742.941,252913619.4,32640370.23,0,32640370.23,179174214.9,0,179174214.9,79499725.73,0,79499725.73,172667625.5,117835.0851,172549790.4,0,0,0,263758929.5,0,263758929.5,281423740.4,0,281423740.4,126463239,0,126463239,824094456.7,0,824094456.7
376043547.4,0,376043547.4,2471805585,487934497.1,1983871088,2712730539,175575658.6,2537154881,1011670014,0,1011670014,27353358.93,0,27353358.93,520354239.5,0,520354239.5,337403284.4,0,337403284.4,169466416.9,0,169466416.9,198566518.1,0,198566518.1,236748389.3,0,236748389.3,188030513.9,2474.94024,188028039,6376468.947,0,6376468.947,357795867.4,0,357795867.4,342343841.2,0,342343841.2,494048718.6,0,494048718.6,1034250631,0,1034250631
424568679.6,0,424568679.6,2542152461,469671439.6,2072481021,1121573994,95532304.44,1026041690,1301576745,0,1301576745,40584307.41,0,40584307.41,546833815.2,0,546833815.2,298590325.8,0,298590325.8,306427389.4,0,306427389.4,238983843.4,0,238983843.4,267808419.8,0,267808419.8,195590586.3,0,195590586.3,15547226.97,0,15547226.97,379677168.6,0,379677168.6,417840020.7,0,417840020.7,576032974.1,0,576032974.1,929721941.2,0,929721941.2
0,0,0,2551114449,477786518.3,2073327930,849949573.7,53581557.03,796368016.7,1797909078,0,1797909078,38063407.94,0,38063407.94,549036155.9,0,549036155.9,385013991.4,0,385013991.4,265312676.5,0,265312676.5,0,0,0,449860334.6,0,449860334.6,196483689.5,0,196483689.5,17959508.22,0,17959508.22,457520828.8,0,457520828.8,436906653.2,0,436906653.2,495677392.6,0,495677392.6,1068294454,0,1068294454
0,0,0,2595513938,471338828.9,2124175109,749018246.8,28752550.63,720265696.1,1696276839,0,1696276839,48468282.72,0,48468282.72,556621776.8,0,556621776.8,308435213.9,0,308435213.9,416903803.5,0,416903803.5,0,0,0,399980574.2,0,399980574.2,200154369.7,0,200154369.7,22854654.37,0,22854654.37,440680839.9,0,440680839.9,488404871.7,0,488404871.7,752178756.9,0,752178756.9,934287654.4,0,934287654.4
0,0,0,2746328791,422094668.4,2324234123,724957586.8,5860982.054,719096604.8,2294046229,0,2294046229,45548953.07,0,45548953.07,589163516.1,0,589163516.1,385544017.4,0,385544017.4,377962163.2,0,377962163.2,53704011.93,0,53704011.93,768317497.9,0,768317497.9,213133602.7,0,213133602.7,25990837.3,0,25990837.3,542434131.3,0,542434131.3,517860521.9,0,517860521.9,758259304.1,0,758259304.1,1155299152,0,1155299152
0,0,0,2913372272,308542912.5,2604829360,862362851,0,862362851,2780830256,0,2780830256,63770728.68,0,63770728.68,656070771.4,0,656070771.4,462652820.9,0,462652820.9,750459887.1,0,750459887.1,156408546.5,0,156408546.5,797350221.5,0,797350221.5,239990300.5,0,239990300.5,39070131.33,0,39070131.33,514152873.2,0,514152873.2,571529213.7,0,571529213.7,725817683,0,725817683,1155450896,0,1155450896
